f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
139715.735,(139.6625613707342+129.1866981243269j),(192.37370064949158+177.8563951915163j),(252.5666157582658+233.42706765672182j),(322.42133042261+297.8635492055844j),(399.94856137839577+369.3646068961024j),(487.62171478310495+450.0923817850005j),(581.4084588628118+536.5351841843806j),(686.7316386115892+633.3545981506991j),(800.3200203736849+737.6882762605114j),(921.4953275133266+848.9364296476165j),(1052.1336826001595+968.5708313087505j),(1189.19409061784+1094.3751739479235j),(1334.3517920619702+1227.15196408664j)
140781.7469,(140.2728850913152+129.50137332432095j),(193.21463107389036+178.28921643595191j),(253.67091759106032+233.99475608013563j),(323.8317038179733+298.5874224651292j),(401.69869742826234+370.261735570504j),(489.7571939405509+451.1846569384798j),(583.9553444120216+537.8367126851152j),(689.7428151215885+634.8895958165924j),(803.832666574218+739.4745640686994j),(925.5434228992042+850.9904654655302j),(1056.761825408254+970.911739229676j),(1194.428044471784+1097.0187428718814j),(1340.2316767204904+1230.1133632380752j)
141855.8923,(140.8845195003739+129.81643993206586j),(194.05737166217529+178.72257127158306j),(254.777600558869+234.56313998272947j),(325.24512883043593+299.3121751765327j),(403.45263058046186+371.15994698678645j),(491.8973338748145+452.27823509470977j),(586.5077997030518+539.139786243798j),(692.7606242727279+636.4263911973392j),(807.3531054754853+741.2629156998015j),(929.6005575298477+853.0468447782396j),(1061.4004028133284+973.2552689870776j),(1199.6738459850176+1099.6652477715215j),(1346.1249857153339+1233.0779953969738j)
142938.2332,(141.497464086904+130.13189916884704j),(194.90192177502522+179.15646132190372j),(255.88666388475696+235.1322214414222j),(326.66160462872193+300.0378098856732j),(405.2103599593318+372.05924419975406j),(494.042133938497+453.37311973744306j),(589.065824146722+540.4444089030236j),(695.7850661044631+637.9649886662166j),(810.8813379707852+743.0533357841402j),(933.6667333085335+855.105572424913j),(1066.0494185194418+975.6014252739656j),(1204.9315000649856+1102.3146935416516j),(1352.0317262901685+1236.045865097648j)
144028.8323,(142.11171836017692+130.44775226128127j),(195.74828080215957+179.59088821703577j),(256.99810683043506+235.70200254123563j),(328.0811304319102+300.764329147568j),(406.97188475872053+372.95963027380503j),(496.1915935721813+454.46931435879003j),(591.6294172467185+541.7505847153275j),(698.816140764449+639.5053926033058j),(814.4173651196008+744.8458289509254j),(937.7419523765436+857.1666532336338j),(1070.7088765044978+977.9502127600929j),(1210.2010119659317+1104.9670850417147j),(1357.9519061376095+1239.0169768169853j)
145127.7525,(142.72728185063497+130.76400044121803j),(196.59644816281062+180.02585359368663j),(258.1119286954864+236.27248537536641j),(329.50370551179714+301.49173552602883j),(408.7372042350396+373.86110828323035j),(498.345712310145+455.56682245863726j),(594.1985786206172+543.0583177409085j),(701.8538485471543+641.0476073920742j),(817.9611881182254+746.6403998301857j),(941.8262170163273+859.2300920283989j),(1075.3787809993923+980.3016360919179j),(1215.4823871893223+1107.622427103646j),(1363.885533183809+1241.9913349926237j)
146235.0574,(143.3441541090469+131.0806449457649j),(197.44642330583167+180.46135909505873j),(259.22812882188447+236.8436720446214j),(330.9293291962779+302.22003159325516j),(410.5063177186342+374.7636813112751j),(500.50448976712374+456.66564754569515j),(596.7733079818264+544.3676120492346j),(704.8981898703623+642.5916374207441j),(821.5128083443519+748.4370530484874j),(945.9195297419742+861.2958936211769j),(1080.0591364385014+982.6556998967972j),(1220.7756315251365+1110.2807245266022j),(1369.8326158023438+1244.96894400185j)
147350.8108,(143.96233470814803+131.3976870171061j),(198.29820571088146+180.89740637069335j),(260.34670658888695+237.4155646578606j),(332.35800085890594+302.94921993066066j),(412.2792246037941+375.66735245069805j),(502.667925654923+457.7657931355377j),(599.3536051483022+545.67847171779j),(707.9491652953164+644.1374870803172j),(825.0722273323854+750.2357932305031j),(950.021893308287+863.3640628096387j),(1084.7499476084836+985.0124087676495j),(1226.0807511002952+1112.941982071811j),(1375.7931626760592+1247.949808172676j)
148475.0772,(144.5818232413435+131.71512790259334j),(199.1517948861705+181.3339970765967j),(261.4676614197698+237.98816533125483j),(333.7897199357046+303.6793031271884j),(414.05592435189976+376.57212480330026j),(504.83601975865565+458.86726275265977j),(601.9394700739149+546.9909008288471j),(711.0067755276252+645.6851607637054j),(828.6394468022279+752.0366249959034j),(954.1333106117272+865.4346043859528j),(1089.4512194349254+987.3717672824451j),(1231.3977523005478+1115.6062044683626j),(1381.7671828964685+1250.9339317731387j)
149607.9216,(145.20261932447823+132.0329688545259j),(200.00719037202924+181.77113287487927j),(262.59099277528765+238.56147618884552j),(335.2244859119443+304.41028378045877j),(415.83641649482547+377.47800147959975j),(507.00877196946675+459.9700599272294j),(604.530902797891+548.3049034738787j),(714.071021385498+647.2346628687251j),(832.2144686727884+753.8395529570056j),(958.2537848226964+867.5075231234792j),(1094.1629571942235+989.733779982758j),(1236.7266418836093+1118.2733964007289j),(1387.7546859189317+1253.9213190133225j)
150749.4095,(145.8247225946998+132.35121113023797j),(200.8643917396708+182.20881543380216j),(263.7167001604629+239.13549936178316j),(336.66229832882874+305.1421644959893j),(417.62070063964245+378.38498559808403j),(509.18618226777176+461.07418819630544j),(607.1279034716097+549.6204837508537j),(717.1419038786722+648.7859977896069j),(835.7972949991181+755.6445817246006j),(962.3833193228862+869.5828237816629j),(1098.885166391796+992.0984513845549j),(1242.0674268235439+1120.9435625233625j),(1393.7556814654286+1256.9119740542615j)
151899.6068,(146.44813271097772+132.6698559920041j),(201.72339859135266+182.6470464276944j),(264.84478312051004+239.71023698866006j),(338.1031567848917+305.8749478869252j),(419.4087764608504+379.29308028582983j),(511.3682507186694+462.17965110412047j),(609.7304723746689+550.9376457621504j),(720.2194240948462+650.3391699280652j),(839.3879280054678+757.4517159041877j),(966.521917635946+871.6605111124416j),(1103.6178528102032+994.4657859720606j),(1247.4201144497915+1123.6167074456648j),(1399.7701798315666+1259.9059009746995j)
153058.58,(147.07284935538672+132.9889047068852j),(202.58421056017391+183.08582753693162j),(265.9752412444372+240.28569121507888j),(339.5470609330664+306.6086365742181j),(421.2006437047711+380.2022886778884j),(513.5549774861709+463.28645220045155j),(612.3386098850692+552.2563936173822j),(723.3035833213496+651.8941836804873j),(842.9863701220465+759.2609600917071j),(970.6695835799928+873.7405898443785j),(1108.3610224794052+996.8357882005452j),(1252.7847124309828+1126.2928357316746j),(1405.7981914190304+1262.9031038179228j)
154226.3959,(147.69887223159023+133.3083585468229j),(203.44682731140847+183.5251604477286j),(267.10807416031736+240.86186419399655j),(340.99401048361375+307.3432331862047j),(422.99630219057605+381.112613917045j),(515.7463628254413+464.39459504096703j),(614.9523164905161+553.5767314317891j),(726.3943829610971+653.4510434461838j),(846.5926239491973+761.0723188762555j),(974.826321195721+875.8230646885128j),(1113.1146817459387+999.2084624871949j),(1258.1612287709095+1128.9719518993702j),(1411.8397272566308+1265.9035865357228j)
155403.1221,(148.32620106641338+133.62821878846464j),(204.31124854297525+183.96504685204394j),(268.24328154435244+241.43875808479825j),(342.4440052015844+308.07874035876364j),(424.79575180649556+382.02405915400516j),(517.9424070873641+465.5040831868721j),(617.5715928233877+554.8986633225533j),(729.4918245708375+655.0097536227287j),(850.2066922908256+762.8857968362489j),(978.9921346770863+877.907940345277j),(1117.8788372105205+1001.5838132168606j),(1263.5496716840307+1131.6540604327606j),(1417.894798633076+1268.9073530252808j)
156588.8266,(148.95483560938635+133.9484867131475j),(205.177473985493+184.40548844750091j),(269.3808631124798+242.0163750539703j),(343.8970449153967+308.8151607342422j),(426.5989925234082+382.93662754581703j),(520.1431107203553+466.6149202040771j),(620.1964395898269+556.2221934155343j),(732.5959098463535+656.5703186074743j),(853.8285781136358+764.7013985429608j),(983.167028549241+879.9952214848015j),(1122.6534957424647+1003.9618447397769j),(1268.9500497786407+1134.3391657611955j),(1423.9634172942156+1271.9144071062042j)
157783.5778,(149.58477563305212+134.26916360686783j),(206.04550340069093+184.84648693750592j),(270.5208186259339+242.59471727455875j),(345.3531295050625+309.5524969626624j),(428.4060243776124+383.85032225755765j),(522.3484742710931+467.7271096630407j),(622.8268576546762+557.5473258362736j),(735.7066406588381+658.1327427928622j),(857.4582845864421+766.5191285558244j),(987.3510074469561+882.0849127695647j),(1127.4386644636293+1006.3425613719047j),(1274.3623721437352+1137.027272247195j),(1430.045595298018+1274.9247525351805j)
158987.4449,(150.21602093313373+134.59025076018293j),(206.91533658462976+185.28804403084573j),(271.6631478885288+243.1737869262413j),(346.81225891344883+310.2907517002789j),(430.21684748571613+384.76514646046j),(524.5584983788872+468.8406551392109j),(625.4628479706166+558.8740647171272j),(738.8240189912334+659.6970305729114j),(861.095815017864+768.3389914285569j),(991.5440763048464+884.1770188335174j),(1132.2343508708327+1008.7259673802066j),(1279.7866478531632+1139.7183842419201j),(1436.1413451279727+1277.9383929914634j)
160200.4972,(150.84857132920817+134.9117494681239j),(207.78697336613266+185.73016144179695j),(272.80785075063335+243.75358619493426j),(348.2744331409119+311.0299276101182j),(432.03146203623686+385.6811033327694j),(526.7731837792081+469.9555602121667j),(628.1044116424556+560.2024141899321j),(741.9480470247402+661.263186333329j),(864.7411729776142+770.1609916951123j),(995.7462402539043+886.2715442922689j),(1137.0405627212835+1011.1120669941627j),(1285.2228866203786+1142.412506008986j),(1442.250679701184+1280.9553320741018j)
161422.805,(151.48242666414592+135.2336610302221j),(208.66041360762165+186.17284088995373j),(273.9549271067374+244.33411727285562j),(349.7396522491475+311.7700273614137j),(433.8498683021918+386.59819605811737j),(528.9925313169157+471.0718284641106j),(630.7515498545297+561.5323783937458j),(745.0787270506175+662.8312144609267j),(868.3943621714061+771.9851338830252j),(999.9575047143305+888.3684937316233j),(1141.8573079404464+1013.5008644159982j),(1290.6710984531014+1145.109641762228j),(1448.37361237176+1283.975573299804j)
162654.4389,(152.11758680473966+135.55598675037768j),(209.53565720524043+186.6160841002006j),(275.10437689715076+244.9153823583528j),(351.20791635732616+312.51105362985606j),(435.67206662445295+387.51642782716067j),(531.2165419336909+472.1894634807991j),(633.4042639533848+562.863961465216j),(748.2160615412918+664.4011193350138j),(872.0553865292118+773.8114225027938j),(1004.1778753032523+890.4678717174542j),(1146.6845948969126+1015.8923637871727j),(1296.1312935311248+1147.809795679337j),(1454.510156804965+1286.9991201154644j)
163895.4699,(152.75405164195422+135.87872793682402j),(210.41270408931223+187.05989280253607j),(276.256200106242+245.49738365593603j),(352.67922564874067+313.2530090967799j),(437.498057423808+388.43580183618167j),(533.4452166694941+473.30846885129625j),(636.0625553755208+564.1971675465134j),(751.3600531188047+665.9729053305239j),(875.7242501896861+775.6398620489074j),(1008.4073578646091+892.5696827914835j),(1151.5224321881528+1018.2865692120413j),(1301.6034825038814+1150.5129718654928j),(1460.6603271595886+1290.025975875545j)
165145.9698,(153.39182109080917+136.20188590207977j),(211.2915542249769+187.50426873199575j),(277.41039676588423+246.080123375847j),(354.15358036651224+313.9958964494722j),(439.32784120378136+389.35632128635734j),(535.6785566669862+474.42884816710165j),(638.7264257050958+565.5320007782718j),(754.5107045702192+667.546576815748j),(879.4009574114289+777.4704570096973j),(1012.6459585106836+894.6739314654442j),(1156.3708287157547+1020.6834847484523j),(1307.087676357295+1153.2191743672875j),(1466.8241379060573+1293.0561438620393j)
166406.0109,(154.0308950907956+136.52546196287244j),(212.17220761079255+187.94921362871406j),(278.56696695438876+246.66360373406806j),(355.6309808132563+314.7397183810911j),(441.1614185388299+390.2779893852333j),(537.916563163385+475.550605022917j),(641.3958766486778+566.8684653021744j),(757.6680188257961+669.1221381544453j),(883.0855127468413+779.3032118460935j),(1016.8936836008266+896.780622222642j),(1161.2297937046305+1023.0831144036051j),(1312.583886475937+1155.9284071637778j),(1473.001604038629+1296.0896272564105j)
167675.6659,(154.6712736062202+136.84945744003903j),(213.0546642816517+188.39472923754718j),(279.7259107962475+247.24782695225974j),(357.1114273584185+315.48447758969445j),(442.9987900947866+391.20080934387363j),(540.1592375248758+476.67374301214153j),(644.0709100380618+568.2065652603565j),(760.8319989833569+670.6995937025364j),(886.7779209022492+781.1381310075053j),(1021.1505396810676+898.889759524739j),(1166.0993366203948+1025.4854621435234j),(1318.092124453983+1158.6406741888015j),(1479.1927409913064+1299.1264291480652j)
168955.0082,(155.31295662594664+137.17387365856771j),(213.93892430658835+188.84081730825497j),(280.88722846338715+247.83279525753198j),(358.5949204296119+316.2301767791441j),(444.839956609707+392.12478437909806j),(542.4065811956796+477.79826573290416j),(646.7515278077163+569.5463047977881j),(764.0026483078236+672.2789478076045j),(890.4781867731459+782.9752189272842j),(1025.4165336084925+901.0013477952858j),(1170.9794673627398+1027.890531867131j),(1323.6124024514756+1161.3559792841577j),(1485.3975645826984+1302.1665525393814j)
170244.1117,(155.95594416380715+137.4987119474407j),(214.82498779095977+189.28747959516085j),(282.0509201757049+248.41851088229447j),(360.08146052055787+316.97681865793976j),(446.6849189017409+393.04991771233955j),(544.6585957380521+478.9241767827784j),(649.4377320614842+570.887688053709j),(767.1799702405133+673.8602048070368j),(894.1863155080387+784.8144800136107j),(1029.6916724732446+903.1153914285328j),(1175.8701959745026+1030.2983274424032j),(1329.1447327692674+1164.0743262532046j),(1491.616091055891+1305.210000338966j)
171543.0509,(156.60023625916705+137.82397363958194j),(215.71285487571356+189.7347178572199j),(283.21698620107435+249.00497606414896j),(361.571048189801+317.7244059393284j),(448.5336778777825+393.9762125683148j),(546.915282813904+480.0514797608163j),(652.1295249993013+572.230719170419j),(770.3639683392009+675.4433690354367j),(897.902312406087+786.6559186620079j),(1033.975963594226+905.2318947892788j),(1180.7715328970698+1032.708852672643j),(1334.6891282743552+1166.7957188034293j),(1497.8483371516495+1308.256775350179j)
172851.9008,(157.24583297644097+138.14966007185507j),(216.60252573694362+190.18253385798346j),(284.3854268544096+249.59219304591576j),(363.06368405574386+318.4729413417293j),(450.38623451748754+394.90367217693387j),(549.1766442057633+481.1801782647517j),(654.8269089833295+573.575402284485j),(773.5546463977454+677.0284448084751j),(901.6261830085843+788.4995392432174j),(1038.2694146081694+907.3508622001495j),(1185.6834889482993+1035.1221112968178j),(1340.2456020538357+1169.5201605909122j),(1504.0943199142998+1311.3068802949501j)
174170.7371,(157.8927344058256+138.47577258491708j),(217.4940005878529+190.63092936528432j),(285.55624250014404+250.18016407525232j),(364.55936880621095+319.2224275874255j),(452.24258989152565+395.83229977076655j),(551.4426817973074+482.31027589290807j),(657.5298864722183+574.9217415349875j),(776.7520083237247+678.6154364385145j),(905.3579330769503+790.3453461045629j),(1042.572033307044+909.4722979623527j),(1190.6060751507316+1037.538107012346j),(1345.8141676412026+1172.2476551887166j),(1510.3540569716085+1314.360317774497j)
175499.6359,(158.5409406628077+138.80231252327823j),(218.38727967809874+191.0799061512529j),(286.7294335526175+250.7688914044831j),(366.0581031910322+319.97286740334715j),(454.1027451530894+396.7620985858555j),(553.7133975675885+483.44177624501367j),(660.2384600924993+576.269741053603j),(779.9560582065842+680.2043482250424j),(909.0975685397475+792.1933435768026j),(1046.8838278155472+911.5962063309702j),(1195.5393029634783+1039.956843441621j),(1351.3948388885726+1174.978206102353j),(1516.627566325977+1317.417090295469j)
176838.674,(159.19045188950798+139.12928123504332j),(219.2823632936791+191.52946599230626j),(287.9050004747931+251.35837729067214j),(367.55988802878227+320.72426352007216j),(455.96670153215655+397.69307186240724j),(555.9887936300264+484.5746829165481j),(662.9526325713582+577.6194049735238j),(783.1668003111714+681.7951844550882j),(912.8450955677558+794.0435359636966j),(1051.2048065210374+913.7225915235489j),(1200.4831840224335+1042.3783241672195j),(1356.987630096553+1177.711816750807j),(1522.914866579822+1320.4772002364805j)
178187.9288,(159.84126825343816+139.45668007207757j),(220.1792517580556+191.97961066888465j),(289.0829437771838+251.94862399570894j),(369.06472420221377+321.47661867227157j),(457.8344603571596+398.62522284164277j),(558.2688721876475+485.7089995045657j),(665.6724067918767+578.970737421249j),(786.3842390915013+683.3879494005957j),(916.6005205391913+795.8959275452567j),(1055.5349780652716+915.851457719758j),(1205.437730403919+1044.802552693743j),(1362.5925559279535+1180.4484904764413j),(1529.215976623592+1323.5406498897037j)
179547.4782,(160.49338994875512+139.78451038976627j),(221.0779454322958+192.4303419654031j),(290.26326402409586+252.53963378533916j),(370.5726126592016+322.2299355984841j),(459.70602302872805+399.55855476913996j),(560.553635565697+486.844729602911j),(668.397785770456+580.3237425197149j),(789.6083791393125+684.9826473252245j),(920.363850060269+797.750522574589j),(1059.8743512789488+917.9828090705197j),(1210.4029544691493+1047.2295324679217j),(1368.2096313502893+1183.1882305519612j),(1535.530915834648+1326.607441431851j)
180917.4008,(161.1468171961238+140.11277354700576j),(221.97844471422144+192.8816616702772j),(291.4459618278884+253.13140892984904j),(372.0835544206948+322.98421703985673j),(461.5813910393995+400.49307089202983j),(562.843086205379+487.9818768028131j),(671.1287726596506+581.6784243870605j),(792.8392252522505+686.5792824742266j),(924.1350909837154+799.6073252744202j),(1064.222935376749+920.1166496689866j),(1215.378868990139+1049.6592668597555j),(1373.8388718683536+1185.9310401454736j),(1541.859704053749+1329.6775769249311j)
182297.7757,(161.80155024261705+140.44147090618242j),(222.88075004014064+193.33357157564672j),(292.63103785316855+253.7239517034368j),(373.5975505668618+323.739465741886j),(463.460565971028+401.4287744589917j),(565.1372266545104+489.12044469387547j),(673.8653707543831+583.034787135766j),(796.076782389542+688.1778590801118j),(927.914250281242+801.46633985458j),(1068.5807397850049+922.2529835740936j),(1220.3654869538868+1052.0917591891302j),(1379.480293229466+1188.6769223613137j),(1548.202361778233+1332.7510582854397j)
183688.6827,(162.45758936222018+140.77060383305428j),(223.784861884668+193.78607347731082j),(293.8184928143317+254.31726438439802j),(375.1146022542674+324.49568445198133j),(465.34354948930513+402.3656687210113j),(567.4360595725107+490.2604368630892j),(676.6075834731444+584.392834874825j),(799.3210556817614+689.7783813608612j),(931.7013352658512+803.3275704793612j),(1072.947774223539+924.3918147977181j),(1225.362821780196+1054.5270126930677j),(1385.13391170569+1191.4258801977062j),(1554.5589097520879+1335.8278873425859j)
185090.2021,(163.11493485576975+141.10017369670942j),(224.6907807596148+194.2391691748232j),(295.008327478139+254.91134925472846j),(376.63471070269327+325.2528759210671j),(467.2303433487596+403.30375693034j),(569.7395877417052+491.4018568929604j),(679.3554143922051+585.7525717043741j),(802.5720504443843+691.3808535174153j),(935.496353412275+805.1910212926655j),(1077.3240486538534+926.5331473116016j),(1230.3708871822005+1056.9650305448322j),(1390.7997438969887+1194.177916572937j),(1560.9293692892609+1338.9080657890527j)
186502.4149,(163.77358705172534+141.4301818694326j),(225.59850721659436+194.69286047106317j),(296.2005426622436+255.5062086001645j),(378.15787720543517+326.0110429020091j),(469.1209493911425+404.2430423405855j),(572.0478140579623+492.54470836249294j),(682.1088672245886+587.1140017184964j),(805.829772189062+692.985279731193j),(939.2993124117932+807.0566964093825j),(1081.7095733571696+928.6769850345053j),(1235.3896971850481+1059.405815849673j),(1396.4778068235014+1196.9330343114386j),(1567.313762135805+1341.9915951991886j)
187925.4027,(164.4335463052094+141.76062972679546j),(226.50804184507996+195.14714917243987j),(297.39513923610855+256.101844710057j),(379.684103121481+326.7701881505932j),(471.0153695503877+405.1835282057916j),(574.3607415349627+493.6889948462446j),(684.86794581249+588.47712900585j),(809.0942266107143+694.5916641656668j),(943.1102202325543+808.9245999055545j),(1086.1043588388934+930.8233318457033j),(1240.4192662471933+1061.849371625413j),(1402.1681178603963+1199.691236151244j),(1573.712110705425+1345.0784769905288j)
189359.2477,(165.09481299943144+142.09151864739164j),(227.4193852752487+195.60203708840348j),(298.59211812552525+256.69825987648767j),(381.21338987897684+327.5303144249389j),(472.9136058483688+406.12521778081265j),(576.678373294616+494.8347199155927j),(687.6326541606779+589.8419576444121j),(812.3654195406416+696.2000109729061j),(946.9290850191213+810.7947358327713j),(1090.5084159272028+932.972191569073j),(1245.4596091405124+1064.2957008187595j),(1407.8706948847582+1202.4525247198576j),(1580.1244376615386+1348.168712485888j)
