f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
107897.2311401927,(126.58965716578965+125.15945782543979j),(172.31313420379786+170.34439553360323j),(225.08038020766028+222.4793332391228j),(284.89713294431454+281.56463960228837j),(351.77075160389853+347.59928591844243j),(425.7104204622309+420.5830821428426j),(506.72735258853834+500.51580038703963j),(594.8349944660537+587.3971720798547j),(690.0492316387686+681.2268836188243j),(792.3885955276722+782.0045702761186j),(901.8744716046921+889.7298081550238j),(1018.5313092250537+1004.4021040317165j),(1142.3868330954053+1126.0208829179542j)
108720.47219374741,(127.18740759443932+125.47590770931306j),(173.12689657271284+170.77500677364617j),(226.14352745074973+223.04163579864917j),(286.2431237744827+282.27615297450143j),(353.4331547601681+348.47750466493744j),(427.7229420452701+421.64547799327227j),(509.12386639377235+501.7798171325878j),(597.6495754696928+588.8802199056001j),(693.316192579705+682.9463328444194j),(796.1425265505218+783.977744462295j),(906.1502831869457+891.9739765287136j),(1023.3642781232037+1006.9344731786354j),(1147.8126515179738+1128.8585876844684j)
109549.9944634659,(127.78657130745707+125.79270896353871j),(173.94258477651303+171.20609496158778j),(227.20919389254055+223.60455954610663j),(287.592309167796+282.98845010999514j),(355.0995113959407+349.3566875763361j),(429.7402614666128+422.7090356633373j),(511.52611019988944+503.04520990144147j),(600.4709092464834+590.3648736597654j),(696.5910229883184+684.6676325957196j),(799.9055415463487+785.9530272772299j),(910.4364954584769+894.2205237597874j),(1028.209071812307+1009.4695019404442j),(1153.2518326087552+1131.6992415078464j)
110385.84587416469,(128.38714713416533+126.10986249514569j),(174.7601972506493+171.63766131527802j),(228.27737753001728+224.16810604704767j),(288.9446866795391+283.70153295227317j),(356.76981860489+350.23683699601037j),(431.7623753965777+423.7737579074625j),(513.9340803271375+504.3119818576015j),(603.2989918533698+591.8511368983816j),(699.8737187667028+686.3907867855592j),(803.6776364980235+787.9304229324532j),(914.7331048234041+896.4694542732452j),(1033.0656874862057+1012.0071948409354j),(1158.7043736721578+1134.5428488832567j)
111228.0747163201,(128.98913391562212+126.4273692175308j),(175.5797324452828+172.0697070610019j),(229.34807639735953+224.73227687734658j),(290.3002538949851+284.415403457571j),(358.44407353983274+351.1179552823349j),(433.789280591404+424.8396474967182j),(516.3477731509377+505.58013618356983j),(606.1338193846327+593.339013197643j),(703.1642759288573+688.1157993462368j),(807.4588073861294+789.9099356599066j),(919.0401075379716+898.7207725145295j),(1037.9341220550991+1014.5475564218011j),(1164.1702733458317+1137.3894142851034j)
112076.7296488582,(129.59253050755046+126.7452300503026j),(176.40118883477152+172.50223343320923j),(230.42128855124383+225.2970736235152j),(291.65900844440307+285.1300635948072j),(360.12227340091266+352.0000448081135j),(435.82097384910276+425.90670721894617j),(518.7671851513378+506.8496760792925j),(608.9753881016527+594.8285061511323j),(706.4626906619899+689.8426742271655j),(811.2490506228359+791.8915697021807j),(923.3575003234259+900.9744829363733j),(1042.81437279303+1017.0905912291141j),(1169.6495298243196+1140.2389422008007j)
112931.8597,(130.19733577828518+127.0634459192907j),(177.22456490520767+172.93524167474112j),(231.49701206907758+225.86249788230427j),(293.0209479716729+285.8455153456871j),(361.80441541559367+352.8831079613176j),(437.8574519942083+426.9749398792369j),(521.1923128209064+508.1206047640147j),(611.8236942956994+596.3196193718427j),(709.7689591047085+691.5714153987631j),(815.0483623987036+793.8753293256851j),(927.6852798801115+903.2305900072488j),(1047.7064371247297+1019.6363038180097j),(1175.142141558229+1143.0914371163094j)
113793.5143,(130.80354860909677+127.38201775648398j),(178.0498591677934+173.3687330364126j),(232.57524505541159+226.42855126092496j),(294.38607016346043+286.56176070418815j),(363.4904968511627+353.7671471444145j),(439.8987119424396+428.0443482979689j),(523.6231527596876+509.3929254730552j),(614.6787342985191+597.8123564922863j),(713.0830775568919+693.3020268487563j),(818.8567392396267+795.8612188082889j),(932.0234430227658+905.4890982102229j),(1052.6103126849393+1022.184698748321j),(1180.6481072408783+1145.9469035148281j)
114661.74316396071,(131.41116789698862+127.70094649989161j),(178.87707014965974+173.8027087772089j),(233.65598563914608+226.99523537668944j),(295.7543727520921+287.2788016764875j),(365.1805150434666+354.6521647736002j),(441.9447506372195+429.1149353123549j),(526.0597016355955+510.66664145966377j),(617.5405046145439+599.3067211603274j),(716.4050425467389+695.0345125779377j),(822.6741777454843+797.8492424437945j),(936.371986797284+907.750012037246j),(1057.5259972487693+1024.7357805866295j),(1186.1674262278548+1148.8053458637814j)
115536.5965151285,(132.02019255180244+128.02023309365399j),(179.70619639821905+174.237170164097j),(234.73923198104862+227.56255185679828j),(297.12585348157074+287.9966402810526j),(366.8744673473738+355.5381632797686j),(443.9955650930995+430.18670377504804j),(528.5019561241954+511.94175599550607j),(620.4090017694645+600.8027170433232j),(719.7348505439036+696.7688766091048j),(826.5006746806068+799.8394045401542j),(940.7309085895927+910.0133359854001j),(1062.4534889785123+1027.289553897886j),(1191.700097756662+1151.6667686331004j)
116418.1248772017,(132.6306214972941+128.3398784878745j),(180.53723648087208+174.6721184719214j),(235.82498225702852+228.130502338793j),(298.5005101401399+288.71527854851587j),(368.57235116371123+356.425145107811j),(446.0511523594524+431.2596565544093j),(530.9499130676893+513.2182723661149j),(623.2842224272337+602.3003478238612j),(723.0724982215817+698.50512297762j),(830.3362268219184+801.8317094224323j),(945.1002055587403+912.2790745724039j),(1067.3927860729616+1029.846023254569j),(1197.2461210056008+1154.5311762987449j)
117306.37917959661,(133.24245367349386+128.65988363851528j),(181.37018898596787+175.10755498332142j),(236.91323468599617+228.69908846958015j),(299.8783405598377+289.43471852105654j),(370.2741639528133+357.3131127159746j),(448.11150957690404+432.3337965337948j),(533.4035693336474+514.4961938746153j),(626.166163319311+603.7996172013102j),(726.4179822704222+700.2432557382357j),(834.1808312602568+803.8261614231483j),(949.4798752508559+914.5472323196913j),(1072.3438868911715+1032.405193232387j),(1202.8054960585548+1157.3985733034824j)
118201.4107403141,(133.85568803465753+128.980249507446j),(182.20505252235512+175.54348098875283j),(238.00398750464143+229.26831190605975j),(301.2593425996862+290.15496225259267j),(371.9799032155705+358.2020685760949j),(450.1766339362706+433.4091266113571j),(535.8629218287955+515.7755238416944j),(629.0548212467045+605.3005288926938j),(729.7712996515465+701.9832789551417j),(838.034485082095+805.8227648930042j),(953.8699154744692+916.8178137518743j),(1077.306790131675+1034.9670684031976j),(1208.3782230561637+1160.2689640884169j)
119103.2712689043,(134.4703235491652+129.3009770624029j),(183.04182571850993+175.97989778631762j),(239.09723897924715+229.8381743146859j),(302.6435141594271+290.87601180880506j),(373.68956650496557+359.09201517318013j),(452.2465226362928+434.4856497021927j),(538.3279676099548+517.0562656006874j),(631.9501931621448+606.8030866280942j),(733.1324472979638+703.7251967116767j),(841.8971855041665+807.8215241940849j),(958.2703240858832+919.0908234049596j),(1082.281494516883+1037.5316533463233j),(1213.964301835231+1163.1423531044873j)
120012.01286945409,(135.08635920294734+129.62206727675988j),(183.88050722693578+176.41680668166168j),(240.19298740306516+230.4086773716367j),(304.0308531700374+291.597869266839j),(375.4031514029271+359.9829550062357j),(454.32117303075535+435.5633687320669j),(540.798703762905+518.3384225018851j),(634.8522759933796+608.3072941574338j),(736.5014223052654+705.4690131040732j),(845.7689301437109+809.822443689731j),(962.6810990204904+921.3662658258916j),(1087.267999133349+1040.0989526327926j),(1219.5637329859844+1166.018744771575j)
120927.6880435974,(135.70379399582046+129.94352112968608j),(184.72109571883976+176.85420898798793j),(241.29123110388662+230.97982276210968j),(305.421357611002+292.32053671479247j),(377.1206555605679+360.8748905864175j),(456.4005824591924+436.6422866441793j),(543.2751274347073+519.6219979115842j),(637.7610669233952+609.8131552393647j),(739.8782218782476+707.2147322420956j),(849.6497164512359+811.825527765992j),(967.1022386007867+923.6441455573149j),(1092.2663033382+1042.6689708285742j),(1225.1765176295387+1168.8981434835473j)
121850.3496935484,(136.32262694434905+130.2653396059215j),(185.56358989151943+177.29210602582538j),(242.3919684339283+231.55161218088503j),(306.81502549042807+293.04401625210085j),(378.84207667179805+361.7678244378495j),(458.4847483696954+437.722406393857j),(545.7572358932258+520.9069952089777j),(640.676563125327+611.320673651147j),(743.2628433865868+708.9623582466775j),(853.539542082629+813.8307808166916j),(971.533741366623+925.9244671443948j),(1097.2764066112595+1045.2417125002091j),(1230.8026566665844+1171.7805536393905j)
122780.0511251578,(136.94285708182585+130.58752369578175j),(186.40798846225988+177.73049912311302j),(243.4951977781481+232.12404733175595j),(308.21185486939385+293.76830998884645j),(380.56741248023235+362.66175909710876j),(460.5736682111974+438.8037309528785j),(548.245026474393+522.1934177874784j),(643.598761954037+612.8298531800234j),(746.6552843394143+710.7118952495803j),(857.4384050586017+815.8382072347226j),(975.9756056710348+928.207235152774j),(1102.298308643225+1047.8171822095564j),(1236.4421513114562+1174.6659796192848j)
123716.8460509928,(137.56448345659896+130.91007439518617j),(187.25429017044567+178.16938961509058j),(244.60091755407248+232.6971299274964j),(309.6118438325568+294.4934200463848j),(382.2966607887981+363.5566971129276j),(462.6673395710785+439.88626330308387j),(550.7384965629528+523.4812690565285j),(646.5276606983141+614.3406976350367j),(750.0555422498574+712.4633474001222j),(861.3463032492582+817.8478114351501j),(980.4278303481468+930.4924541366872j),(1107.3320094567157+1050.3953845063402j),(1242.0950032864425+1177.5544257752272j)
124660.7885934401,(138.1875051343229+131.23299270542572j),(188.10249377903338+178.60877884409334j),(245.7091262047752+233.27086169011267j),(311.01499051051445+295.21934855660567j),(384.029819431559+364.4526410470254j),(464.7657600634802+440.9700064415494j),(553.2376436625772+524.7705524371577j),(649.4632569411092+615.8532108286174j),(753.4636148034328+714.2167188570124j),(865.2632349381861+819.8595978280784j),(984.8904144988342+932.7801286476451j),(1112.377508965806+1052.9763239515296j),(1247.7612144707773+1180.4458964443875j)
125611.9332878325,(138.81192119785385+131.55627963326373j),(188.95259807600863+179.04866815954534j),(246.81982220704697+233.84524435026754j),(312.4212930776786+295.9460976617639j),(385.76688631055924+365.3495934724886j),(466.8689273758971+442.05496337762554j),(555.7424653424266+526.0612713645806j),(652.4055482431521+617.3673965924104j),(756.8794998898838+715.9720137851091j),(869.1891983607788+821.8735708407014j),(989.3633570130387+935.0702632587714j),(1117.43480773878+1055.5600050752344j),(1253.4407869447552+1183.3403959462853j)
126570.33508560019,(139.43773074713476+131.87993619071142j),(189.8046018728832+179.48905891784034j),(247.933004072002+234.42027964724346j),(313.8307497543918+296.67366951418586j),(387.5078593893702+366.24755697338287j),(468.9768392514644+443.14113713423546j),(558.2529592636735+527.3534292865377j),(655.3545323726206+618.8832587645749j),(760.3031954726532+717.7292363619583j),(873.1241920748022+823.8897348972349j),(993.8466576492864+937.3628625060159j),(1122.5039065924962+1058.146432396123j),(1259.1337232455248+1186.2379285685304j)
127536.04935744531,(140.0649328997493+132.20396339510376j),(190.65850400154432+179.92995248244716j),(249.0486703384431+234.9959693291342j),(315.2433587880803+297.4020662771221j),(389.2527366503044+367.1465341476646j),(471.08949351741796+444.2285307458194j),(560.7691231554638+528.6470296642906j),(658.3102070966268+620.4008012002398j),(763.7346995359021+719.4883907816351j),(877.0682146403374+825.9080944360012j),(998.3403154684186+939.6579309742931j),(1127.5848060637334+1060.7356104503283j),(1264.8400258499257+1189.1384985960503j)
128509.13189654039,(140.6935267898369+132.52836226906462j),(191.51430332441586+180.3713502234418j),(250.16681958654715+235.5723151520104j),(316.659118487815+298.1312901229577j),(391.0015161792003+368.0465276014513j),(473.2068880825277+445.31714725802226j),(563.2909548892301+529.9420759681664j),(661.2725703549363+621.9200277629635j),(767.1740104895669+721.2494812287774j),(881.0212649474879+827.9286538904225j),(1002.8443305103756+941.9554732006706j),(1132.6775073182112+1063.327543742072j),(1270.5596981482108+1192.0421102478635j)
129489.63892175269,(141.32351157110298+132.85313384025721j),(192.3719987249508+180.81325351777502j),(251.2874504169978+236.1493188810703j),(318.07802719162004+298.8613432346406j),(392.7541960927947+368.94753995341034j),(475.32902088638286+446.40698973080475j),(565.8184523617745+531.2385716833476j),(664.2416201610362+623.4409423286819j),(770.6211265802162+723.012511914636j),(884.9833419269675+829.9514177044225j),(1007.3587027337073+944.2554937358772j),(1137.782012025811+1065.922236743122j),(1276.2927432319698+1194.9487677532702j)
130477.6270808915,(141.95488641435435+133.1782791415151j),(193.23158911157824+181.25566374903735j),(252.41056147637596+236.72698228900228j),(319.50008328175187+299.5922278048665j),(394.5107745443899+369.84957383452115j),(477.4558899697026+447.4980612337865j),(568.3516135340861+532.536520309161j),(667.2173547129041+624.9635487789212j),(774.0760463266774+724.7774870496182j),(888.9544448248939+831.9763903155367j),(1011.8834321647885+946.5579971342172j),(1142.8983213699444+1068.5196939579369j),(1282.0391649545588+1197.858475282532j)
131473.1535,(142.58765050811505+133.5037992107102j),(194.09307342080334+181.69858230729932j),(253.5361514351684+237.3053071572254j),(320.9252851988472+300.32394603497437j),(396.2712497851188+370.75263188367876j),(479.58749344765016+448.59036484772446j),(570.8904365522712+533.8359253492049j),(670.199772169571+626.4878510149845j),(777.5387683685794+726.5444108517825j),(892.9345727302317+834.0035761847224j),(1016.418519075962+948.8629879428752j),(1148.0264375090983+1071.1199198279323j),(1287.7989667282693+1200.7712370245981j)
132476.2755565583,(143.22180306122164+133.82969509064j),(194.95645061237352+182.1420105892484j),(254.66421900902208+237.8842952744943j),(322.35363141754925+301.0565001363742j),(398.03562007984897+371.65671675323614j),(481.7238294770302+449.6839036666024j),(573.4349195997789+535.1367903214814j),(673.1888709548475+628.0138529372591j),(781.0092914841284+728.313287546061j),(896.9237252685325+836.0329797501229j),(1020.9639643793431+951.1704706739949j),(1153.166362373665+1073.7229188094484j),(1293.5721531665663+1203.6870570764454j)
133487.0513429961,(143.85734330015643+134.15596782904356j),(195.8217196709302+182.58594999802514j),(255.79476293528933+238.46394843824203j),(323.78512045722096+301.7898923297426j),(399.8038837918278+372.5618311029682j),(483.8648963131144+450.7786807930708j),(575.9850609218634+536.4391187564362j),(676.1846495616835+629.541558457732j),(784.4876145465323+730.0841213656383j),(900.9219020753229+838.0646054617168j),(1025.5197683249216+953.4804498912796j),(1158.318098489709+1076.3286953162287j),(1299.35872896582+1206.605939514151j)
134505.5392,(144.49427047086675+134.48261847851458j),(196.68887961342568+183.03040194269556j),(256.92778199942774+239.04426845286324j),(325.21975088536936+302.5241248447621j),(401.5760393258752+373.46797760394736j),(486.01069230086205+451.87469933945874j),(578.540858923667+537.7429141900398j),(679.1871065624152+631.0709714999327j),(787.973736666096+731.8569165429441j),(904.9291029437907+840.0984577690442j),(1030.085932259558+955.7929300891752j),(1163.4816481585276+1078.9372537773243j),(1305.1586983925251+1209.5278884336367j)
135531.79799923731,(145.1325838380535+134.80964809643834j),(197.55792947796635+183.4753678389177j),(258.06327501428336+239.62525713093646j),(326.65752131744523+303.2591999197499j),(403.35208513318423+374.37515893797456j),(488.161215810994+452.97196243154303j),(581.1023120573473+539.0481801710312j),(682.1962406476308+632.6020959945345j),(791.46765695781+733.631677324494j),(908.9453279065065+842.1345411176543j),(1034.6624573176955+958.1079157831284j),(1168.6570146688182+1081.5485985470318j),(1310.9720672030605+1212.452907806621j)
136565.8870022265,(145.77228268761246+135.13705774482116j),(198.4288683318695+183.92084910826765j),(259.20124083419125+240.20691629211007j),(328.098430414511+303.9951198019588j),(405.13201975796335+375.2833777939328j),(490.31646535650304+454.0704732005654j),(583.6694188959573+540.3549202555904j),(685.2120507198877+634.1349358730303j),(794.9693748567863+735.4084079476243j),(912.9705771457564+844.1728599523393j),(1039.249344880448+960.4254114748587j),(1173.8442009137857+1084.1627340066952j),(1316.798840601677+1215.3810016303437j)
137607.8659622731,(146.41336632265816+135.46484849048778j),(199.30169526839651+184.36684717856295j),(260.34167835108826+240.78924776344027j),(329.54247689529836+304.7318867464173j),(406.9158417783551+376.19263687230915j),(492.47643946365446+455.170234791358j),(586.2421780847333+541.663138010335j),(688.2345356012386+635.6694950888904j),(798.4788898580052+737.1871126598319j),(917.0048509500767+846.2134187211053j),(1043.8465965653106+962.7454216546867j),(1179.0432104234037+1086.7796644852335j),(1322.6390242576279+1218.3121738528785j)
138657.7950786654,(147.05583406826747+135.7930214047688j),(200.17640941087694+184.81336348332272j),(261.48458648366073+241.3722533799072j),(330.9896595012953+305.4695030185448j),(408.7035498388185+377.1029388822025j),(494.64113677102847+456.2712503562118j),(588.8205883856505+542.9728370093335j),(691.2636945317006+637.2057775789942j),(801.9962015324502+738.9677957162097j),(921.0481499079751+848.2562218598944j),(1048.4542142232985+965.0679507994481j),(1184.2540467691408+1089.399394304288j),(1328.4926246319708+1221.2464283409145j)
139715.73501000452,(147.69968526898344+136.12157756352047j),(201.05300991017447+185.260399461951j),(262.62996419755825+241.9559349829134j),(332.4399770564461+306.2079708892584j),(410.49514265131904+378.0142865413244j),(496.8105560032678+457.3735230551849j),(591.4046486837628+544.2840208324254j),(694.2995265487491+638.7437873114337j),(805.521309791194+740.7504613592783j),(925.1004748227535+850.301273796505j),(1053.0722000251499+967.3930033642755j),(1189.4767139934581+1092.021927744178j),(1334.3596480227816+1224.183768958279j)
140781.7468777082,(148.34491928941333+136.4505180470921j),(201.93149594422616+185.70795655968158j),(263.7778104966753+242.54029442087818j),(333.8934284090889+306.94729263954827j),(412.2906190025315+378.9266825750522j),(498.98469594604774+458.477056058924j),(593.9943578735639+545.5966930744212j),(697.342031104368+640.2835282366564j),(809.0542144403087+742.5351138534243j),(929.1618265247141+852.3485789675941j),(1057.7005561953335+969.720583804052j),(1194.711216461583+1094.647269051452j),(1340.240101377442+1227.124199495186j)
141855.8922695421,(148.99153551707394+136.77984394008956j),(202.81186671911382+186.15603622751138j),(264.9281244209594+243.125333549203j),(335.35001246496165+307.6874705575764j),(414.0899777147394+379.8401297194991j),(501.1635554621988+459.58185254637766j),(596.5897150602361+546.9108573286593j),(700.3912075549845+641.8250043276475j),(812.5949156293785+744.3217574484102j),(933.2322061667925+854.3981417918196j),(1062.3392853936155+972.0506965402054j),(1199.9575584089268+1097.275422479063j),(1346.133991781105+1230.0677237117293j)
142938.2332431784,(149.63953335696826+137.10955633170417j),(203.69412147247286+186.60463992174945j),(266.0809050459766+243.7110542302991j),(336.8097281872888+308.42850693876295j),(415.8932177033713+380.7546307168328j),(503.3471335217714+460.68791570258406j),(599.1907193710209+548.2265172016689j),(703.4470555113335+643.368219551271j),(816.1434136797732+746.110396391667j),(937.311614984244+856.4499666907757j),(1066.9883902833092+974.3833459974534j),(1205.215744976353+1099.9063921951756j),(1352.0413266243445+1233.0143453225967j)
144028.8323297802,(150.28891223651885+137.43965631527718j),(204.5782594701759+187.05376910427316j),(267.2361514904736+244.29745833288032j),(338.2725745829929+309.17040408654043j),(417.7003379330854+381.67018831824635j),(505.53542916452045+461.7952487213794j),(601.7973700994417+549.5436763015208j),(706.5095746554323+644.913177882918j),(819.6997089787883+747.9010349379311j),(941.4000545198046+858.5040580678067j),(1071.6478739262186+976.7185365675714j),(1210.4857809366083+1102.5401823926927j),(1357.9621138980635+1235.9640679676284j)
145127.7525376155,(150.93967160698764+137.7701449881538j),(205.4642800073054+187.50342524233923j),(268.3938629135738+244.88454773199373j),(339.73855070669026+309.91316431205496j),(419.51133743259436+382.58680528307167j),(507.7284415063598+462.90385480459014j),(604.4096666053321+550.8623382449816j),(709.5787648062662+646.4598833007511j),(823.2638020556956+749.6936773425248j),(945.4975264222126+860.5604203259477j),(1076.3177396887395+979.0562726173407j),(1215.767671958179+1105.176797177072j),(1363.896361991804+1238.9168952273803j)
146235.0573556962,(151.59181093647683+138.10102345222677j),(206.35218240547326+187.95360980883487j),(269.55403850749974+245.4723243097393j),(341.2076556718579+310.6567899329498j),(421.3262153094123+383.5044843769985j),(509.9261697445543+464.01373716143576j),(607.0276083372225+552.1825066565189j),(712.6546259637238+648.0083397807882j),(826.8356937131005+751.4883278477805j),(949.6040327133488+862.6190578411679j),(1080.9979907563531+981.3965585321149j),(1221.0614235697049+1107.816240657379j),(1369.8440790947946+1241.872830680587j)
147350.8107574468,(152.24532971866134+138.43229281307345j),(207.24196602267398+188.40432428125663j),(270.7166775145264+246.06078995346238j),(342.67988864890174+311.40128327360566j),(423.14497073120515+384.4232283736188j),(512.12861316818+465.1248990074431j),(609.6511948835949+553.5041851626684j),(715.7371581553342+649.558551311005j),(830.4153847791081+753.2849907061993j),(953.7195752829911+864.6799750110602j),(1085.6886312381293+983.7393986114628j),(1226.3670417392523+1110.4585168929912j),(1375.8052742565094+1244.831877800666j)
148475.07720440032,(152.9002274685218+138.76395418038402j),(208.13363024448446+188.85557014244682j),(271.8817792133296+246.6499465569668j),(344.15524886039907+312.1466466650385j),(424.96760294764994+385.34304005219894j),(514.3357711697881+466.237343562793j),(612.2804259390289+554.8273773949365j),(718.826361692428+651.1105218667346j),(834.0028764067544+755.0836701514575j),(957.8441564748954+866.7431761976709j),(1090.389664894374+986.0847971891098j),(1231.6845328133447+1113.1036298973256j),(1381.7799568546643+1247.7940400061452j)
149607.9216499223,(153.55650372070644+139.09600866795802j),(209.02717448642596+189.3073488803265j),(273.0493429190423+247.23979602061112j),(345.6337355582783+312.89288244744085j),(426.79411125107026+386.26392220119016j),(516.5476432109913+467.35107405549206j),(614.9153013118837+556.1520869882604j),(721.9222368524381+652.6642554407449j),(837.5981697320666+756.8843704301196j),(961.9777789544172+868.8086657379115j),(1095.1010960316094+988.4327585461123j),(1237.013903328794+1115.7515836550142j),(1387.76813637453+1250.7593206779893j)
150749.4095429637,(154.21415803635003+139.42845739310275j),(209.9225981971223+189.7596619874974j),(274.2193679961913+247.83034024959738j),(347.1153480871075+313.6399929635875j),(428.62449501326176+387.1858776148491j),(518.7642288404958+468.4660937195716j),(617.5558208967234+557.4783175841906j),(725.024784181995+654.2197560130207j),(841.2012662487186+758.6870957656615j),(966.1204451551305+870.8764480000597j),(1099.8229291775888+990.7832869411764j),(1242.355160273864+1118.4023820939042j),(1393.7698231002726+1253.72772309207j)
151899.6068318418,(154.8731899954974+139.7613014772766j),(210.81990085042364+190.2125109619987j),(275.3918538458707+248.4215811554712j),(348.6000858248209+314.38798056455494j),(430.4587536962292+388.10890909152636j),(520.9855276719901+469.5824057969212j),(620.201984700912+558.8060728276918j),(728.1340043037297+655.7770275698733j),(844.8121674949264+760.4918503875438j),(970.2721582133416+872.9465272873186j),(1104.5551690139937+993.136386616162j),(1247.708310866247+1121.0560291066013j),(1399.7850270520755+1256.6992505253988j)
153058.5799680507,(155.53359920260937+140.09454204548473j),(211.71908196483747+190.66589730522495j),(276.5667999185991+249.0135206545558j),(350.08794820269446+315.13684760776937j),(432.2968868186085+389.03301943709914j),(523.2115395119283+470.7000135240035j),(622.8537928477044+560.1353563662726j),(731.2498980330047+657.3360740910982j),(848.4308751798667+762.2986385193491j),(974.4329211384565+875.0189079221318j),(1109.297820701932+995.4920617624505j),(1253.0733625002317+1123.7125285561333j),(1405.8137595396265+1259.6739060908794j)
154226.3959100999,(156.19538528595197+140.4281802263176j),(212.62014107684163+191.1198225246476j),(277.7442056957763+249.60616066975103j),(351.5789347112931+315.8865964561738j),(434.1388939480173+389.9582114654298j),(525.4422641037597+471.8189201577719j),(625.5112455982294+561.4661718475795j),(734.3724662106827+658.8968995675419j),(852.0573912695379+764.107464368134j),(978.6027373316657+877.0935941920749j),(1114.0508894104516+997.8503165686998j),(1258.4503230053679+1126.3718842470385j),(1411.856031195535+1262.6516929457298j)
155403.1221273836,(156.85854789517356+140.762217152158j),(213.5230777635449+191.57428813127967j),(278.9240707132193+250.19950312814282j),(353.0730449130476+316.63722947661694j),(435.98477476708274+390.8844879914908j),(527.6777013776957+472.9391289499925j),(628.17434333051+562.798522920777j),(737.5017099748527+660.4595079716049j),(855.6917178137371+765.9183321430096j),(982.7816102024295+879.1705903896417j),(1118.8143805451214+1000.2111551967125j),(1263.8392006879526+1129.0340999178734j),(1417.911853992156+1265.6326140724586j)
156588.8266040779,(157.5230867047231+141.09665395873793j),(214.4278916278284+192.02929564135457j),(280.1063945448793+250.7935499623475j),(354.57027838987767+317.38874904559145j),(437.83452898187716+391.811851840984j),(529.9178513621509+474.0606431558484j),(630.8430864656702+564.1324132451033j),(740.6376304548821+662.0239032897407j),(859.3338571162175+767.7312460355504j),(986.9695436416946+881.2499007602948j),(1123.5883000019408+1002.574581752584j),(1269.2400039472006+1131.6991792830463j),(1423.9812397731598+1268.616672436805j)
157783.5778430689,(158.18900141243748+141.43149178524652j),(215.33458231533194+192.48484657426434j),(281.2911768067031+251.38830311032328j),(356.0706348298522+318.1411575395718j),(439.68815643073475+392.7403058378944j),(532.1627141344402+475.18346603887073j),(633.5174755806262+565.4678464767977j),(743.780229015835+663.5900894955664j),(862.9838116309993+769.5462102305698j),(991.1665415889647+883.3315295487747j),(1128.3726539822233+1004.9406003038781j),(1274.6527414454356+1134.3671260134938j),(1430.0642007511844+1271.603870932948j)
158987.44486991028,(158.85629173994505+141.7667317742883j),(216.24314949648794+192.940942454511j),(282.4784171663364+251.9837645140295j),(357.574113937735+318.8944573445249j),(441.5456569859365+393.6698528155405j),(534.4122899041018+476.30760086206374j),(636.1975114459774+566.8048262639975j),(746.9295071961752+665.1580705557342j),(866.6415839479079+771.3632289083093j),(995.3726082254782+885.41548097751j),(1133.167448620352+1007.3092149229446j),(1280.0774226411197+1137.037943673167j),(1436.1607498597202+1274.5942123393017j)
160200.4972368114,(159.52495743232308+142.10237507180346j),(217.1535928760434+193.39758481060173j),(283.66811532930296+252.5799361208194j),(359.08071549620536+319.64865084927624j),(443.40703059012765+394.60049561236946j),(536.6665789357551+477.43305089573954j),(638.8831948810571+568.1433562630599j),(750.0854665427737+666.7278504487499j),(870.3071768624682+773.1823062339913j),(999.587748102337+887.5017592304546j),(1137.9726906116266+1009.6804296138455j),(1285.5140567416688+1139.7116358392668j),(1442.2709000775467+1277.58769939693j)
161422.80502665509,(160.19499825865287+142.43842282699308j),(218.06591219592303+193.8547751746002j),(284.86027104811757+253.17681988238436j),(360.5904393350771+320.40374044875j),(445.27227728512673+395.53223706819034j),(538.925581621851+478.55981940958804j),(641.5745267685273+569.4834401373065j),(753.2481089127834+668.2994331298063j),(873.9805934162601+775.0034463548271j),(1003.8119657313337+889.5903685000367j),(1142.7883868276876+1012.0542483548063j),(1290.9626536191315+1142.3882059939797j),(1448.394665087448+1280.584334728946j)
162654.4388570473,(160.8664140155+142.77487619190265j),(218.98010723038692+194.31251508270904j),(286.05488412304885+253.77441775458666j),(362.1032853743228+321.15972853861183j),(447.1413971815864+396.46508002761254j),(541.1892984467272+479.6879096758904j),(644.2715082132502+570.8250815373417j),(756.4174362638106+669.8728225538437j),(877.6618367949487+776.8266534088834j),(1008.0452660997429+891.6813129261079j),(1147.6145444300942+1014.4306750852497j),(1296.4232234415604+1145.0676575668606j),(1454.5320587740594+1283.5841208998827j)
163895.4698843964,(161.539204520093+143.1117363220572j),(219.89617778474167+194.77080607521452j),(287.2519543988889+254.37273169767832j),(363.61925355229323+321.91661752392906j),(449.01439046673636+397.39902733909383j),(543.4577299825396+480.8173249704534j),(646.9741404263186+572.168284114446j),(759.5934506264568+671.4480226795893j),(881.3509103212607+778.651931527259j),(1012.2876542533802+893.7745966446566j),(1152.4511709937162+1016.8097136883464j),(1301.8957767566021+1147.7499939221639j),(1460.6830957209409+1286.5870603514254j)
