f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
154226.3959,(156.19525117305+140.42692223607628j),(212.6198484714002+191.1170828988977j),(277.7436312601533+249.60079297452484j),(351.5778936916456+315.8768905329843j),(434.13712192959485+389.9417330693093j),(525.4393960020542+471.79233012860084j),(625.5067915828591+561.4250247142922j),(734.3657842355565+658.8354213507134j),(852.0476557349378+764.0183093261451j),(978.5889035121317+876.9675801867248j),(1114.031653105819+997.6761386830624j),(1258.4240746612668+1126.1358062442378j),(1411.8208036143087+1262.3372161006607j)
155403.1221,(156.85840947424703+140.76094115381133j),(213.52277576226393+191.57150928749337j),(278.92347784078675+250.19405859112447j),(353.0719704984052+316.6273845993343j),(435.9829459275833+390.8677736661772j),(527.6747413644375+472.9121581805265j),(628.1697466774076+562.7567865328675j),(737.4948141274818+660.3971492202149j),(855.6816708739271+765.8278999432564j),(982.7673343015895+879.0427708519383j),(1118.7945300464771+1000.034481118323j),(1263.8121150640357+1128.7946377420578j),(1417.8755039455984+1265.3136278962065j)
156588.8266,(157.52294388960692+141.09535970992408j),(214.42758004487786+192.02647705147427j),(280.1057828677697+250.7880275491731j),(354.56916991014225+317.37876334396935j),(437.83264218244204+391.7948984104185j),(529.9147975918197+474.0332865199915j),(630.838344276256+564.0900796711946j),(740.6305164276139+661.9606521444244j),(859.3234925234638+767.6395194687177j),(986.9548166962679+881.1202513627109j),(1123.5678228983693+1002.3953778294091j),(1269.2120640895498+1131.4562872936299j),(1423.9437443925233+1268.2931160983853j)
157783.5778,(158.18885411500793+141.43017904056723j),(215.33426095796213+192.48198770390525j),(281.2905459493496+251.38270177358578j),(356.0694916040117+318.1310291194485j),(439.6862105148342+392.723110085286j),(532.1595647223228+475.15571834598416j),(633.5125849531341+565.4249076791663j),(743.7728924271617+663.5259339455299j),(862.9731229821878+769.4531718728531j),(991.151354525793+883.2000256480168j),(1128.3515376036116+1004.7588324587174j),(1274.6239301192304+1134.1207579844652j),(1430.025536893968+1271.2756828085403j)
158987.4449,(158.85613987099217+141.76540028517437j),(216.24281816957696+192.9380427623842j),(282.47776674570764+251.9780831930951j),(357.57293527466896+318.8841842874274j),(441.54365077090733+393.6524114838j),(534.4090429447408+476.27945685404035j),(636.1924694171221+566.7612741036667j),(746.921943586349+665.0929984372992j),(866.6305647506525+771.2688611111993j),(995.3569518206343+885.2820976148837j),(1133.1456801313057+1007.1248486371313j),(1280.0477222221082+1136.788052798104j),(1436.1208939690066+1274.2613300178368j)
160200.4972,(159.52480090133682+142.10102458649328j),(217.15325138233231+193.39464374838838j),(283.6674449572643+252.57417374138524j),(359.0795006884854+319.63823121280564j),(443.40496288169754+394.58280540194244j),(536.6632324844105+477.4045052482297j),(638.8779984232489+568.0991824988907j),(750.0776714095174+666.6618494391873j),(870.295820558568+773.0865911184039j),(999.5716129688324+887.3664711291586j),(1137.9502569401266+1009.493429929587j),(1285.4834494645643+1139.458174694355j),(1442.2298281280598+1277.2500596764116j)
161422.805,(160.1948369738992+142.43705309048275j),(218.06556033376515+193.85179218712221j),(284.85958033114275+253.17097535632746j),(360.5891876719104+320.3931722647791j),(445.2701468617417+395.51429463828794j),(538.9221337131642+478.5308667289522j),(641.5691728305914+569.4386364198751j),(753.2400776480138+668.2324907526161j),(873.9688932543909+774.9063658231948j),(1003.7953423412062+889.4531500583827j),(1142.7652746767058+1011.8645798681746j),(1290.9311212840178+1142.1311265648699j),(1448.3523527575276+1280.2418735850574j)
162654.4389,(160.86624788281682+142.7734869460466j),(218.9797447963552+194.30948960752914j),(286.0541726591055+253.76848998014998j),(362.1019961248305+321.149009814895j),(447.13920280685966+396.4468819942402j),(541.1857470756044+479.6585445005345j),(644.2659936821212+570.7796394120116j),(756.409164188465+669.8049261726935j),(877.6497859738356+776.7281891251894j),(1008.0281447550545+891.542138216664j),(1147.5907403328374+1014.2383019334214j),(1296.390747640138+1144.8069112134606j),(1454.4884812922876+1283.2367734936533j)
163895.4699,(161.53903344400157+143.11032730539588j),(219.89580457111418+194.76773754284469j),(287.25122177995837+254.36671955899925j),(363.61792597689646+321.9057462424555j),(449.01213088264353+397.3805702752675j),(543.454073111338+480.7875417691121j),(646.9684621189035+572.122195021039j),(759.5849329764578+671.3791594979062j),(881.3385019288446+778.552064921153j),(1012.2700250791286+893.6334394109181j),(1152.4266612290885+1016.6145995538232j),(1301.8623387349242+1147.4855313870662j),(1460.6382277910238+1286.234761028113j)
165145.9698,(162.21319350050203+143.44757532350204j),(220.8137395010806+195.2265375290276j),(288.45072757440533+254.96566604350426j),(365.1369772338752+322.6633839285256j),(450.8889313199822+398.3153622910814j),(545.7271124273923+481.9178617448205j),(649.676579371411+573.4663067938163j),(762.7673862377444+672.9551945023809j),(885.0350445323977+780.3779970891649j),(1016.5209885417789+895.7270574025022j),(1157.2730446349224+1018.9934761521158j),(1307.3459049788225+1150.166989780544j),(1466.8016066846815+1289.235837721329j)
166406.0109,(162.8887279186761+143.78523215837689j),(221.73354945627608+195.68589110643387j),(289.6526899768952+255.5653313871117j),(366.65914997675213+323.42192525612495j),(452.76960444564395+399.25126085179375j),(548.0048658177321+483.04950762812166j),(652.3903468389243+574.8119782685392j),(765.9565262568703+674.5330349624529j),(888.739417463823+782.2059894789599j),(1020.7810405696011+897.8229959258721j),(1162.1298983826905+1021.374935068874j),(1312.8414572254333+1152.8512890054467j),(1472.9786327288239+1292.24000501444j)
167675.6659,(163.56563659178923+144.12329897069088j),(222.65523434848848+196.14579981800992j),(290.8571089599642+256.1657175481122j),(368.1844443164876+324.18137261537925j),(454.6541506610118+400.18826877027726j),(550.2873340987502+484.1824826281477j),(655.1097660302914+576.1592129811725j),(769.1523555238359+676.112684638089j),(892.4516245419165+784.036045927706j),(1025.0501868189826+899.9212586842963j),(1166.9972307396301+1023.7589795760465j),(1318.349006944591+1155.538431564859j),(1479.1693209664136+1295.2472642638008j)
168955.0082,(164.24391943676596+144.46177692409873j),(223.57879412008572+196.60626521043434j),(292.06398455099514+256.7668264872592j),(369.71286044843407+324.94172839693533j),(456.54257042790044+401.1263888640434j),(552.574518192198+485.3167899539264j),(657.8348385690118+577.5080144647834j),(772.3548766206992+677.6941472870074j),(896.1716697083701+785.8681702620382j),(1029.3284331476168+902.021849352258j),(1171.875049872634+1026.1456129434891j),(1323.8685654021454+1158.2284199591204j),(1485.3736874090314+1298.257616647196j)
170244.1117,(164.92357639695433+144.8006671847334j),(224.50422875049878+197.06728883349683j),(293.2733168211197+257.36866016916025j),(371.2443986224648+325.7029949951867j),(458.43486432054704+402.0656239479388j),(554.8664191449905+486.4524328102278j),(660.5655662248134+578.8583862449686j),(775.5640923943695+679.2774266413713j),(899.8995572418054+787.7023662687393j),(1033.615785663099+904.1247715687075j),(1176.763364575025+1028.534838345724j),(1329.4001447094365+1160.9212565471328j),(1491.5917480372023+1301.2710632931621j)
171543.0509,(165.60460744168032+145.13997092138513j),(225.43153825623108+197.52887223976595j),(294.4851058890837+257.97122056161754j),(372.77905915488725+326.4651748069556j),(460.3310329718536+403.0059768412112j),(557.1630381173374+487.5894143993573j),(663.3019508592962+580.2103318466961j),(778.7800057653046+680.862526432594j),(903.6352915708269+789.538637718889j),(1037.912250812572+906.230028924092j),(1181.6621836444524+1030.9266589410604j),(1334.9437571550325+1163.6169436320765j),(1497.823519238982+1304.2876052229763j)
172851.9008,(166.28701256585163+145.47968930535208j),(226.36072268703748+197.9910169851422j),(295.69935192304683+258.57450963534404j),(374.3168424207129+327.22827023211784j),(462.23107708968655+403.9474503651172j),(559.4643763156355+488.72773792975056j),(666.0439944877394+581.563854785699j),(782.0026198133748+682.4494503791942j),(907.3788772230713+791.376988373903j),(1042.2178350696338+908.3376250009612j),(1186.5715164148269+1033.3210778005512j),(1340.499415248671+1166.3154834555876j),(1504.0690180719116+1307.307243312542j)
174170.7371,(166.97079179005033+145.81982351049865j),(227.2917821313452+198.4537246281007j),(296.9160551390746+259.1785293640247j),(375.85774885669076+327.99228367329465j),(464.1349974834763+404.8900473391285j),(561.7704351125936+489.8674065994828j),(668.7916992659234+582.9189585699571j),(785.2319378055976+684.0382021834293j),(911.1303189956603+793.2174219627144j),(1046.532545426485+910.447563307205j),(1191.4913724909811+1035.7180979411223j),(1346.0671321362584+1169.0168781390216j),(1510.3282620596574+1310.3299783157358j)
175499.6359,(167.6559451620284+146.16037471288377j),(228.22471671232822+198.91699673000102j),(298.13521580363704+259.78328172392327j),(377.40177896625204+328.7572175346244j),(466.0427950280444+405.8337705857605j),(564.0812159390719+491.008423610572j),(671.5450674654126+584.2756467023062j),(788.4679632179962+685.6287855263273j),(914.8896219208931+795.0599421849672j),(1050.8563888463266+912.5598473494433j),(1196.4217615911637+1038.1177223467148j),(1351.6469211005367+1171.7211297497206j),(1516.6012689440167+1313.3558108996597j)
176838.674,(168.34247275561538+146.50134409094898j),(229.15952659132654+199.38083485467018j),(299.35683423171804+260.3887686939294j),(378.94893332343065+329.52307422163443j),(467.9544706943641+406.7786229256711j),(566.3967203619106+492.15079215833293j),(674.3041014858825+585.6339226788634j),(791.7106995603147+687.2212040925185j),(918.6567912017056+796.9045527184601j),(1055.1893728531043+914.6744805501002j),(1201.3626938940276+1040.519953920341j),(1357.2387959383905+1174.4282402488598j),(1522.8880570735582+1316.3847415861344j)
178187.9288,(169.03037467135303+146.8427328253576j),(230.0962119667716+199.84524056840965j),(300.5809107847284+260.9949922557793j),(380.4992125621398+330.28985614196586j),(469.8700255252271+407.72460718148886j),(568.7169500511943+493.29451543519764j),(677.0688038570061+586.9937899879029j),(794.9601506316453+688.8154615340341j),(922.4318322485508+798.7512572149863j),(1059.5315048604343+916.7914663418107j),(1206.3141800094397+1042.9247954835619j),(1362.8427707788435+1177.1382115131064j),(1529.188645177687+1319.4167707833342j)
179547.4782,(169.71965103615395+147.1845420989457j),(231.03477307237276+200.31021544018466j),(301.8074458806519+261.60195439265175j),(382.0526173708739+331.0575657064797j),(471.78946064866915+408.6717261753444j),(571.0419067460552+494.43959663553403j),(679.8391772341336+588.3552521104714j),(798.2163203413237+690.4115614941654j),(926.2147506384491+800.6000593044304j),(1063.8827927909042+918.9108080781067j),(1211.2762304572811+1045.3322498530667j),(1368.458860209153+1179.851045316726j),(1535.5030525505515+1322.4518987550878j)
180917.4008,(170.41030200529485+147.52677309642957j),(231.97521018175706+200.77576104096113j),(303.03643998164813+262.209657090581j),(383.60914852536484+331.8262053241999j),(473.7127772890184+409.61998272707j),(573.3715923464197+495.586038942252j),(682.6152244497582+589.7183125125337j),(801.4792127872366+692.0095075964259j),(930.0055521793006+802.4509625851039j),(1068.243244812465+921.0325090687767j),(1216.2488564558412+1047.7423197238013j),(1374.087078996891+1182.5667433684102j),(1541.8312988898897+1325.4901256436813j)
182297.7757,(171.1023277596507+147.86942700474953j),(232.91752360431667+201.24187894407132j),(304.26789360501+262.8181023368967j),(385.1688068546583+332.5957774070132j),(475.639976749639+410.5693796564866j),(575.7060088183011+496.7338455401659j),(685.3969484426473+591.0829746544935j),(804.7488322183494+693.6093034491031j),(933.804242978784+804.3039706126488j),(1072.6128692328252+923.1565725964197j),(1221.232069399699+1050.1550077441j),(1379.727442489827+1185.2853072538287j),(1548.1734042630903+1328.5314514726424j)
183688.6827,(171.7957285079073+148.21250501266067j),(233.86171368832734+201.7085707247844j),(305.50180731353436+263.4272921216412j),(386.7315932480476+333.3662843686317j),(477.5710604025937+411.5199197849321j),(578.0451582468852+497.8830196077108j),(688.1843522650975+592.4492419901208j),(808.0251830369536+695.2109526450195j),(937.610829185411+806.1590869377242j),(1076.9916746019558+925.2830018998301j),(1226.22588095733+1052.5703164998868j),(1385.3799661708445+1188.0067384973918j),(1554.5293892946263+1331.5758761160382j)
185090.2021,(172.49050448706134+148.55600831065425j),(234.807780821979+202.17583796016592j),(306.7381817301112+264.03722843507796j),(388.2975086825759+334.1377286203457j),(479.50602973113564+412.4716059283798j),(580.3890428576651+499.033564313995j),(690.977439138999+593.8171179576684j),(811.3082698855259+696.8144587471102j),(941.4253172781929+808.0163150620747j),(1081.3796699576071+927.4118001353324j),(1231.2303032744362+1054.9882484832824j),(1391.0446664266965+1190.7310384452126j),(1560.8992753446748+1334.623399268292j)
186502.4149,(173.18665596057437+148.89993809113076j),(235.75572542940807+202.64368222933803j),(307.97701751969055+264.6479132703569j),(389.8665541810513+334.91011257708027j),(481.4448862975916+413.42444090244663j),(582.7376649276197+500.1854828314914j),(693.7762124544911+595.1866059796181j),(814.5980975104123+698.4198253092516j),(945.2477139628309+809.8756584535504j),(1085.7768642671895+929.5429704614693j),(1236.2453485496633+1057.4088061551956j),(1396.7215593140036+1193.458208453223j),(1567.2830837441106+1337.674020560687j)
187925.4027,(173.8841832208755+149.24429554800602j),(236.70554797445692+203.11210511304495j),(309.21831540631405+265.2593486208765j),(391.4387308462627+335.6834386521134j),(483.387631739862+414.3784275222056j),(585.0910268925604+501.33877831912895j),(696.5806756221074+596.5577094849066j),(817.8946708189487+700.0270558662424j),(949.0780260261006+811.737120567063j),(1090.1832671182406+931.6765159314075j),(1241.271029594664+1059.8319918589928j),(1402.4106621167953+1196.1882496421135j),(1573.6808366151847+1340.727739431588j)
189359.2477,(174.5830865885088+149.5890818767586j),(237.65724895931982+203.58110819373164j),(310.46207616057774+265.8715364820358j),(393.01403985080236+336.457709258373j),(485.33426780506034+415.3335685973621j),(587.4491312988895+502.49345393021594j),(699.3908323455679+597.9304318665485j),(821.1979950072368+701.6361539145497j),(952.9162606381683+813.600704798167j),(1094.598888137176+933.8124395818286j),(1246.3073593934796+1062.2578078860806j),(1408.1119917000258+1198.9211631553812j),(1580.0925566379724+1343.784555159443j)
190804.0328,(175.28336641083317+149.93429827457746j),(238.61082892739032+204.0506930549705j),(311.7083006117698+266.4844788492564j),(394.5924824280713+337.23292680983775j),(487.28479631572833+416.2898669367543j),(589.8119807771841+503.6495128154835j),(702.2066863820392+599.3047765180971j),(824.5080753247967+703.2471229467676j),(956.762425107775+815.466414519161j),(1099.0237371832739+935.9507444023592j),(1251.354351281997+1064.6862564471467j),(1413.8255659000365+1201.6569499368143j),(1586.5182668955788+1346.8444668855745j)
