Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
193726.7575,360.55355951207105+307.4037002546585j,471.1867363576439+401.5175850627422j,596.3996882651088+507.82255546806783j,735.3227043827969+625.4638540620908j,888.2712422079912+754.7357297440994j,1054.8829605763203+895.6280190849457j,1236.1805937253182+1047.7886080923515j,1429.0012346238368+1209.4291246290722j,1637.9559012230138+1384.021880446858j,1862.820251177403+1571.766935540931j,2098.640225988499+1767.9457951777736j,2349.686009264508+1977.9914990770112j,2616.1485546116633+2195.592906349278j,2891.971492325318+2422.0015117889698j,3181.908560154523+2661.999346124248j,3489.3551235095933+2908.503047256281j,3811.6526191434264+3170.95687289686j,4142.7057516611985+3440.0258973602836j,4499.076727637528+3718.564716962799j,4864.9846373031805+4014.574634747867j,5242.192516463284+4312.209840044907j,5635.607650471317+4617.096372062031j,6045.394284031421+4940.594133481731j,6466.650147712592+5275.578722029998j,6927.930016460676+5623.219864734008j,7372.786722375938+5958.073454355786j,7844.51914887042+6304.754204484962j,8329.034791178934+6678.093329381415j,8828.91997805885+7056.387537946986j,9353.772869899929+7438.825525108037j,9915.475844355848+7814.518103886681j,10491.745811789162+8222.15474688472j,11011.590105827578+8631.460663223908j,11577.7712846381+9004.267093481652j,12222.309221195683+9479.647736622468j,12828.077555704203+9893.377630000581j,13472.311575126037+10327.610986319094j,14132.462435286707+10812.114033136175j,14784.80443123501+11258.84556030426j
195204.8661,361.9950379981567+308.1111467554832j,473.0718750110566+402.4405549187596j,598.7886023100225+508.9878987214785j,738.2729415035615+626.8958774368218j,891.8413994139977+756.459534880987j,1059.127846735868+897.6701965714198j,1241.1686813088256+1050.168696284225j,1434.781289209528+1212.167143105993j,1644.5938933563905+1387.143310849545j,1870.3857926566138+1575.2999803297357j,2107.1854587701464+1771.9051548807315j,2359.266354230903+1982.4137279262138j,2626.862664407693+2200.4658442254354j,2903.852462804886+2427.349642104996j,3195.0064589922767+2667.8622833195595j,3503.7966565642746+2914.850359318849j,3827.478787013877+3177.842813904538j,4159.956279353929+3447.460895147533j,4517.942168076534+3726.503711400454j,4885.435033250997+4023.1089834060467j,5264.336986006238+4321.298358478798j,5659.5552613954715+4626.717956018044j,6071.17979932891+4950.817456335775j,6494.3078888086275+5286.439789362149j,6957.773772655826+5634.623259906231j,7404.7396764267105+5969.994477430138j,7878.772141209429+6317.152446871279j,8365.531495019486+6691.123330753473j,8867.786794798863+7070.010703465949j,9395.225727477045+7452.945343900262j,9959.915487525353+7828.877646134718j,10539.086132533339+8236.945117512412j,11061.268193769487+8647.00063461229j,11630.500449047155+9019.981769238268j,12278.173562458289+9496.00662134044j,12887.075682803707+9910.046499459175j,13534.782233328728+10344.545987656926j,14198.056019077034+10829.687984115975j,14853.795792259758+11276.7503479997j
196694.2524,363.43939911231763+308.8194624335672j,474.9608044147067+403.36464214129694j,601.1823636349571+510.154620151779j,741.2292397328433+628.3295392105475j,895.4189876775749+758.1852409754372j,1063.3816463196727+899.714567726264j,1246.1674519440128+1052.5511844935409j,1440.5739357096838+1214.9077607917252j,1651.2465400660885+1390.267521847948j,1877.9682831332968+1578.8359698124448j,2115.7501677357827+1775.867551247443j,2368.868729756404+1986.83920329059j,2637.6021235409153+2205.341738342021j,2915.7621007161742+2432.7005282801356j,3208.1363484705503+2673.7279388831566j,3518.2746213493842+2921.1995509211993j,3843.3456290778695+3184.7301316129888j,4177.2518761737465+3454.8967011980676j,4536.858810635313+3734.4416950229825j,4905.941664192513+4031.6415190546145j,5286.543922635345+4330.383364847489j,5683.572452599302+4636.333630768984j,6097.04160795723+4961.03299952737j,6522.048538253108+5297.291415190428j,6987.709982245349+5646.013149349079j,7436.794295312562+5981.897969882809j,7913.137637201355+6329.527768619582j,8402.149814549302+6704.126913485485j,8906.785571404185+7083.602902356113j,9436.823017266872+7467.027532798791j,10004.516504849282+7843.1879941662555j,10586.602444599495+8251.677212393124j,11111.130881278586+8662.479664052353j,11683.43183051841+9035.622521945308j,12334.254646619604+9512.283650569072j,12946.307210317904+9926.621590340828j,13597.50631540479+10361.372635393418j,14263.916261965824+10847.145842009231j,14923.072050351037+11294.52570048016j
198195.0025,364.88664476787386+309.52864926679155j,476.85352737091273+404.2898490638163j,603.5809764174355+511.32272220496185j,744.1916053166076+629.7648415280186j,899.0040159265052+759.9128494927822j,1067.6443710779736+901.7611333633852j,1251.1769226610481+1054.9360711388927j,1446.379196699266+1217.6509733079033j,1657.9138700379094+1393.394505725104j,1885.567758996881+1582.374892001414j,2124.334398682907+1779.8329665486258j,2378.4931898855093+1991.2679029266758j,2648.3670029091672+2210.2205541179087j,2927.7004933711237+2438.054124198558j,3221.2983274285425+2679.596257540241j,3532.789145808863+2927.550544079143j,3859.2532969548233+3191.6187298686255j,4194.592715967145+3462.3332003819346j,4555.826872037679+3742.3785127799183j,4926.504785323842+4040.17206032857j,5308.813614640903+4339.464640038129j,5707.659560825269+4645.9431263584065j,6122.980097235453+4971.240448112765j,6549.872515704107+5308.1332457824265j,7017.739147138271+5657.389095423591j,7468.951156030933+5993.783411619053j,7947.616292426429+6341.879545062783j,8438.890478627247+6717.103375877648j,8945.917109008617+7097.163339622057j,9478.565644789818+7481.071163412095j,10049.279951058865+7857.447998479727j,10634.295906115349+8266.34970775044j,11161.179365095742+8677.896370172277j,11736.566792454923+9051.187715422526j,12390.553983140446+9528.477016003355j,13005.773696601893+9943.100884153562j,13660.485579111937+10378.088609331675j,14330.045042807184+10864.485126598884j,14992.6351794426+11312.168885283536j
199707.2032,366.33677694987307+310.23870922694334j,478.7500467806378+405.2161780082111j,605.9844449792388+512.4922073034433j,747.1600446763803+631.2017864953729j,902.5964933601645+761.6423618287135j,1071.9160330905913+903.8098942024104j,1256.1971106091687+1057.323354543265j,1452.1970953126686+1220.396776063776j,1664.5959126726943+1396.5242544759963j,1893.1842572224755+1585.916734582121j,2132.938198335033+1783.8013825874934j,2388.139789868229+1995.699804007012j,2659.1573745815085+2215.102256226659j,2939.667728367122+2443.41038300165j,3234.4925010152856+2685.467182033025j,3547.3403577964136+2933.9032597105384j,3875.2019420867014+3198.5085111822204j,4211.97897386384+3469.7702756979634j,4574.846576437923+3750.3140059683974j,4947.124641883423+4048.7004252806064j,5331.146355261464+4348.5419608494885j,5731.816932022674+4655.5461671224675j,6148.995653887303+4981.439482809931j,6577.780259937614+5318.96491835248j,7047.861774292553+5668.750653125522j,7501.210831456096+6005.650275953909j,7982.208776113035+6354.207139334067j,8475.754225093277+6730.052003855979j,8985.182219953891+7110.6912059357j,9520.454512770155+7495.07529419212j,10094.206869513833+7871.656494958148j,10682.167700659757+8280.961253017522j,11211.41490891064+8693.249333391439j,11789.906733185833+9066.675678764645j,12447.073045788184+9544.58489033028j,13065.476807410423+9959.482301300792j,13723.721826510107+10394.691539599698j,14396.444229391722+10881.703320718545j,15062.487230183058+11329.677103600423j
201230.9417,367.78979770971614+310.94964428029425j,480.65036564030606+406.1436312850145j,608.3927737553895+513.6630778508068j,750.1345644305001+632.6403761760276j,906.1964294170758+763.3737793138123j,1076.1966446946203+905.8608508794679j,1261.228033451718+1059.7130328656579j,1458.0276550598987+1223.1451642849706j,1671.292697832711+1399.656759847288j,1900.8178156094152+1589.4614848645228j,2141.5616140168945+1787.7727807503995j,2397.808585632525+2000.1348832060173j,2669.9733110492543+2219.9868087243785j,2951.6638953133975+2448.7692567610243j,3247.7189716892735+2691.340654761516j,3561.9283901505933+2940.257616654882j,3891.191720038296+3205.3993758903207j,4229.4108321127405+3477.207807105522j,4593.918145764285+3758.248014093504j,4967.801485436035+4057.2264281528223j,5353.54244002584+4357.615100471753j,5756.044915863638+4665.142472723703j,6175.088671952005+4991.629778280145j,6605.77220555044+5329.786065843568j,7078.078376799322+5680.097369746003j,7533.573911578858+6017.498024788725j,8016.915762174683+6366.509904203871j,8512.74179099669+6742.972073066125j,9024.581734461473+7124.185675783885j,9562.490560260128+7509.038960785587j,10139.298360328135+7885.812287531235j,10730.21902950906+8295.510472255006j,11261.838742805216+8708.537120874089j,11843.45304521879+9082.084716447212j,12503.813351306548+9560.60540603719j,13125.41816491133+9975.76374097582j,13787.216852132717+10411.179020178484j,14463.115718127607+10898.797858498341j,15132.630187808367+11347.0475298781j
202766.3062,369.2457091740257+311.66145638598124j,482.5544870453486+407.07221119244264j,610.8059673306777+514.8353362250889j,753.1151713415834+634.0806125984726j,909.8038337365912+765.1071032187358j,1080.4862185721747+907.9140039299702j,1266.269709158339+1062.1051041343605j,1463.8708999810983+1225.8961329835474j,1678.0042559668082+1402.7920133124428j,1908.4684723949+1593.0091298503412j,2150.2046941735325+1791.7471419076928j,2407.4996346163844+2004.5731165407778j,2680.8148879201435+2224.8741745436246j,2963.6890837493606+2454.1306968573094j,3260.9778448642237+2697.216616733103j,3576.5533761789056+2946.6135324995057j,3907.2227886954215+3212.29122246285j,4246.888469702438+3484.6456735135625j,4613.041804538974+3766.1803739037887j,4988.535572274081+4065.7498796278055j,5376.0021685225765+4366.683828078689j,5780.343863080596+4674.73175865389j,6201.259554551352+5001.811002640316j,6633.848795121982+5340.596314289891j,7108.38947448939+5691.428784619047j,7566.0409896527535+6029.326111523749j,8051.737930234633+6378.787181706679j,8549.85393407869+6755.862843682902j,9064.116479253718+7137.645912287217j,9604.674722921534+7522.96118521383j,10184.555482653737+7899.914172287612j,10778.451072926426+8309.995973838577j,11312.452134234289+8723.758268106423j,11897.207131700212+9097.413103628094j,12560.776415115535+9576.536666563317j,13185.599414390992+9991.943062641183j,13850.972479258297+10427.548598052228j,14530.061426951084+10915.766126380257j,15203.06616216384+11364.277256130885j
204313.3852,370.70451354001113+312.3741474965733j,484.46241418465803+408.0019200170257j,613.2240304068624+516.0089847838456j,756.1018723777186+635.5224977454202j,913.4187161754196+766.8423347507188j,1084.7847675797282+909.969353817565j,1271.3221560484774+1064.4995662372512j,1469.7268545562754+1228.6496769708756j,1684.7306180772277+1405.9300060728156j,1916.136266704271+1596.5596561442046j,2158.8674878903557+1795.7244464934101j,2417.2129944914004+2009.0144795970843j,2691.682179894544+2229.7643162226686j,2975.7433863983765+2459.4946533535904j,3274.2692287547084+2703.0950075608844j,3591.215450940636+2952.970923325212j,3923.295306338251+3219.1839478641177j,4264.41207459826+3492.083750350537j,4632.217787017375+3774.1109178790266j,5009.327165681718+4074.270586301387j,5398.525844864114+4375.747908667236j,5804.714132350765+4684.313734719518j,6227.508706438753+5011.982818956027j,6662.010483041066+5351.395281847284j,7138.795597112472+5702.744428270539j,7598.612673470519+6041.133978343483j,8086.675982628406+6391.038298946045j,8587.09141255094+6768.723564917302j,9103.787298130095+7151.071062115039j,9647.007941619364+7536.84097362468j,10229.979346930108+7913.960913904328j,10826.865063835943+8324.41633092863j,11363.256360332274+8738.911285457665j,11951.17042439997+9112.65908071312j,12617.963788845937+9592.376735539116j,13246.022248544023+10008.018078330537j,13914.990557384132+10443.79777293721j,14597.283268165895+10932.605470141687j,15273.797183944253+11381.363350023305j
205872.2683,372.1662130784033+313.0877195572998j,486.3741503514706+408.93276003138396j,615.6469678246935+517.1840258600212j,759.0946746408636+636.9660335650934j,917.0410868389538+768.5794750468107j,1089.0923049748824+912.0269008928179j,1276.3853928983285+1066.896416900785j,1475.5955437076564+1231.4057908541718j,1691.4718158994951+1409.0707290219848j,1923.82123842556+1600.1130499723063j,2167.5500450934433+1799.70467446308j,2426.948724315366+2013.4589473107085j,2702.5752637606975+2234.6571953455577j,2987.826896645006+2464.8610754549863j,3287.5932314808856+2708.9757660019386j,3605.91475364608+2959.3297032057117j,3939.409435235897+3226.077446819244j,4281.98183180136+3499.521911892798j,4651.4463233134575+3782.0394770116236j,5030.17652754117+4082.7883523562373j,5421.113779630265+4384.807102581601j,5829.156087004658+4693.8881056429655j,6253.83653631372+5022.14488469045j,6690.257721647844+5362.182581708822j,7169.297273241954+5714.043824795142j,7631.28955908577+6052.921062123526j,8121.730612429812+6403.262575401047j,8624.454994207528+6781.553472694508j,9143.595049872682+7164.460255660509j,9689.491171714559+7550.677313740609j,10275.571054459111+7927.9512605722175j,10875.462236665337+8338.770094211268j,11414.25270656127+8753.994658138083j,12005.34436397782+9127.820858062176j,12675.377021086111+9608.123646841022j,13306.688348638716+10023.986568346521j,13979.272917778031+10459.924009372317j,14664.783209239828+10949.313176373264j,15344.82536499357+11398.30280709131j
207443.0454,373.63081012956604+313.80217450648377j,488.28969893305396+409.86473349575283j,618.0747845573809+518.3604617623955j,762.0935854486643+638.4112219566248j,920.6709560720125+770.3185251741951j,1093.408844245989+914.0866454212153j,1281.459438764941+1069.2956537193108j,1481.4769929675253+1234.1644690036644j,1698.2278814508013+1412.2141728229212j,1931.523427932766+1603.6692972275068j,2176.252416690282+1803.6878052604916j,2436.706884320875+2017.9064939972945j,2713.4942177134235+2239.5527726532937j,2999.9397102804014+2470.2299111616926j,3300.949963870814+2714.8588294062124j,3620.6514217666636+2965.689785348832j,3955.5653398323257+3232.971612141468j,4299.597932407529+3506.9600294279753j,4670.7276506242+3789.9658784765447j,5051.0839246640835+4091.3029782198664j,5443.766282925651+4393.861166917195j,5853.670095100995+4703.454570972199j,6280.243460243956+5032.296850857656j,6718.590973352569+5372.957819370431j,7199.895051836747+5725.326486838277j,7664.072272611659+6064.6867846349j,8156.902527723854+6415.459317073031j,8661.9454578552+6794.351789085622j,9183.540583608461+7177.812612864899j,9732.125389698547+7564.469172829347j,10321.331731070633+7941.883934983026j,10924.2438083288+8353.055796765035j,11465.442468345944+8769.006845362866j,12059.730411014858+9142.896612424247j,12733.01768097476+9623.775397561452j,13367.599401639309+10039.846275976402j,14043.821448194241+10475.924714200064j,14732.563206999488+10965.886490647048j,15416.152784468472+11415.092583414162j
209025.8074,375.09830710766624+314.5175142747266j,490.2090634167+410.79784265657514j,620.5074857061887+519.5382947759376j,765.0986122805175+639.8580647783782j,924.3083344457154+772.0594861317268j,1097.7343991992047+916.1485875667952j,1286.5443132227851+1071.6972741096556j,1487.37122813952+1236.925705610001j,1704.9988476015824+1415.360327800629j,1939.2428764626861+1607.2283833951853j,2184.974654353524+1807.6738178511455j,2446.487535329026+2022.357093452808j,2724.4391208512093+2244.451008127705j,3012.0819225733503+2475.6011078229117j,3314.339538504066+2720.7441338788576j,3635.425596143459+2972.051081076132j,3971.7631867697914+3239.8663346991825j,4317.260568970074+3514.397972153447j,4690.062008933666+3797.889946462576j,5072.049629031524+4099.814260455994j,5466.483673030138+4402.909853631576j,5878.25652868085+4713.01282517172j,6306.7298980115465+5042.438362739823j,6747.01070706456+5383.720593288553j,7230.589471725138+5736.591922425072j,7696.961434932654+6076.43056053476j,8192.192450435014+6427.627816492468j,8699.563595833491+6807.117721431858j,9223.624790895234+7191.1272301140425j,9774.91157178141+7578.215502756044j,10367.262495229872+7955.757642318917j,10973.211053824352+8367.271933313088j,11516.826975603586+8783.946273198819j,12114.330017357235+9157.884494372498j,12790.887353039683+9639.329948755254j,13428.757141242935+10055.594894882215j,14108.63801533551+10491.797258366709j,14800.625237699263+10982.322607959572j,15487.781597900826+11431.729561762599j
