Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
57937814.16,1574.03-578.72j,1847.32-1076.8j,1444.8-1515.79j,1319.84-1766.31j,1006.24-1772.75j,766.132-1672.11j,755.709-1791.44j,610.421-1659.4j,522.74-1567.92j,548.217-1693.96j,491.876-1623.79j,460.344-1590.86j,431.111-1551.18j,384.786-1446.37j,357.08-1373.26j,331.864-1302.62j,334.756-1322.89j,289.684-1176.14j,283.752-1160.38j,274.47-1121.67j,255.723-1052.15j,261.006-1068.89j,268.464-1095.72j
58379871.72,1568.23-586.359j,1835.14-1083.58j,1429.3-1513.74j,1304.16-1759.72j,993.7-1762.68j,756.666-1660.93j,746.508-1778.96j,603.256-1647.18j,516.83-1556.02j,542.1-1681.02j,486.569-1611.17j,455.507-1578.35j,426.699-1538.86j,380.974-1434.71j,353.614-1361.45j,328.712-1291.36j,331.614-1311.24j,287.056-1165.74j,281.214-1150.0j,272.055-1111.32j,253.516-1042.3j,258.773-1058.66j,266.184-1085.07j
58825302.12,1562.31-593.935j,1822.88-1090.2j,1413.9-1511.53j,1288.62-1753.03j,981.312-1752.61j,747.326-1649.78j,737.431-1766.53j,596.186-1635.03j,510.997-1544.18j,536.062-1668.16j,481.328-1598.63j,450.729-1565.93j,422.338-1526.62j,377.206-1423.13j,350.188-1349.72j,325.596-1280.17j,328.507-1299.66j,284.456-1155.41j,278.702-1139.68j,269.664-1101.03j,251.33-1032.51j,256.562-1048.5j,263.927-1074.48j
59274131.1,1556.28-601.447j,1810.54-1096.65j,1398.59-1509.17j,1273.24-1746.25j,969.077-1742.52j,738.111-1638.67j,728.476-1754.15j,589.21-1622.95j,505.24-1532.43j,530.102-1655.39j,476.153-1586.18j,446.009-1553.59j,418.03-1514.46j,373.481-1411.63j,346.801-1338.06j,322.514-1269.05j,325.433-1288.16j,281.883-1145.14j,276.216-1129.43j,267.298-1090.8j,249.167-1022.78j,254.375-1038.39j,261.693-1063.94j
59726384.58,1550.13-608.893j,1798.12-1102.93j,1383.37-1506.66j,1258.02-1739.37j,956.995-1732.42j,729.019-1627.6j,719.64-1741.83j,582.327-1610.93j,499.558-1520.74j,524.218-1642.7j,471.042-1573.8j,441.347-1541.33j,413.773-1502.39j,369.799-1400.2j,343.452-1326.48j,319.467-1258.0j,322.394-1276.73j,279.337-1134.94j,273.757-1119.24j,264.957-1080.63j,247.026-1013.1j,252.209-1028.33j,259.483-1053.47j
60182088.69,1543.88-616.269j,1785.62-1109.05j,1368.26-1504.0j,1242.94-1732.4j,945.065-1722.32j,720.047-1616.56j,710.924-1729.57j,575.536-1598.99j,493.949-1509.12j,518.41-1630.09j,465.996-1561.51j,436.742-1529.15j,409.567-1490.4j,366.159-1388.86j,340.14-1314.97j,316.452-1247.02j,319.388-1265.37j,276.818-1124.8j,271.323-1109.11j,262.64-1070.52j,244.907-1003.48j,250.066-1018.34j,257.295-1043.05j
60641269.76,1537.51-623.574j,1773.06-1114.99j,1353.25-1501.2j,1228.02-1725.34j,933.284-1712.21j,711.196-1605.57j,702.324-1717.36j,568.834-1587.11j,488.413-1497.58j,512.676-1617.56j,461.012-1549.3j,432.193-1517.06j,405.41-1478.48j,362.561-1377.59j,336.866-1303.54j,313.472-1236.12j,316.414-1254.08j,274.326-1114.72j,268.914-1099.05j,260.347-1060.47j,242.81-993.918j,247.945-1008.39j,255.131-1032.68j
61103954.32,1531.03-630.807j,1760.43-1120.77j,1338.34-1498.25j,1213.26-1718.2j,921.651-1702.1j,702.462-1594.61j,693.839-1705.2j,562.221-1575.3j,482.948-1486.11j,507.016-1605.1j,456.09-1537.17j,427.699-1505.05j,401.302-1466.65j,359.003-1366.39j,333.629-1292.17j,310.523-1225.28j,313.473-1242.86j,271.86-1104.71j,266.53-1089.04j,258.078-1050.48j,240.734-984.408j,245.846-998.504j,252.988-1022.37j
61570169.1,1524.44-637.964j,1747.74-1126.37j,1323.53-1495.16j,1198.64-1710.98j,910.164-1691.99j,693.846-1583.7j,685.468-1693.11j,555.696-1563.56j,477.554-1474.72j,501.428-1592.73j,451.229-1525.12j,423.259-1493.11j,397.243-1454.9j,355.487-1355.28j,330.429-1280.88j,307.608-1214.51j,310.565-1231.71j,269.42-1094.76j,264.171-1079.1j,255.832-1040.54j,238.68-974.95j,243.769-988.67j,250.868-1012.11j
62039941.03,1517.75-645.043j,1734.99-1131.8j,1308.84-1491.94j,1184.18-1703.69j,898.823-1681.88j,685.344-1572.83j,677.209-1681.07j,549.257-1551.89j,472.23-1463.39j,495.911-1580.44j,446.429-1513.15j,418.873-1481.26j,393.232-1443.23j,352.01-1344.23j,327.264-1269.67j,304.724-1203.81j,307.688-1220.63j,267.005-1084.87j,261.837-1069.21j,253.61-1030.66j,236.646-965.546j,241.713-978.888j,248.77-1001.91j
62513297.26,1510.95-652.043j,1722.18-1137.06j,1294.24-1488.59j,1169.87-1696.31j,887.626-1671.77j,676.955-1562.0j,669.061-1669.09j,542.903-1540.28j,466.974-1452.14j,490.465-1568.23j,441.688-1501.26j,414.54-1469.49j,389.268-1431.63j,348.573-1333.26j,324.134-1258.52j,301.872-1193.18j,304.842-1209.62j,264.616-1075.04j,259.526-1059.39j,251.41-1020.84j,234.634-956.195j,239.679-969.159j,246.694-991.759j
62990265.13,1504.04-658.961j,1709.32-1142.15j,1279.76-1485.1j,1155.71-1688.87j,876.571-1661.66j,668.679-1551.21j,661.021-1657.16j,536.633-1528.74j,461.785-1440.95j,485.087-1556.09j,437.005-1489.45j,410.259-1457.79j,385.351-1420.12j,345.175-1322.37j,321.04-1247.44j,299.051-1182.61j,302.027-1198.68j,262.252-1065.27j,257.24-1049.62j,249.234-1011.08j,232.642-946.895j,237.665-959.481j,244.64-981.66j
63470872.2,1497.03-665.796j,1696.41-1147.06j,1265.39-1481.49j,1141.71-1681.35j,865.657-1651.56j,660.514-1540.47j,653.09-1645.3j,530.445-1517.27j,456.663-1429.84j,479.778-1544.04j,432.38-1477.72j,406.03-1446.18j,381.479-1408.68j,341.816-1311.55j,317.981-1236.44j,296.261-1172.11j,299.243-1187.8j,259.912-1055.56j,254.978-1039.91j,247.08-1001.37j,230.671-937.646j,235.673-949.854j,242.607-971.614j
63955146.24,1489.92-672.545j,1683.46-1151.8j,1251.13-1477.75j,1127.85-1673.77j,854.882-1641.46j,652.457-1529.77j,645.264-1633.49j,524.339-1505.87j,451.607-1418.8j,474.537-1532.06j,427.812-1466.06j,401.851-1434.64j,377.653-1397.32j,338.494-1300.8j,314.955-1225.5j,293.501-1161.67j,296.489-1176.98j,257.597-1045.9j,252.739-1030.26j,244.949-991.709j,228.719-928.447j,233.701-940.277j,240.596-961.617j
64443115.22,1482.71-679.207j,1670.46-1156.37j,1236.98-1473.89j,1114.14-1666.12j,844.244-1631.38j,644.508-1519.11j,637.543-1621.74j,518.313-1494.53j,446.615-1407.83j,469.362-1520.16j,423.301-1454.48j,397.723-1423.18j,373.871-1386.03j,335.21-1290.12j,311.963-1214.63j,290.772-1151.3j,293.765-1166.24j,255.307-1036.31j,250.523-1020.67j,242.84-982.106j,226.788-919.299j,231.75-930.75j,238.606-951.671j
64934807.34,1475.4-685.779j,1657.43-1160.76j,1222.94-1469.92j,1100.58-1658.42j,833.743-1621.3j,636.665-1508.5j,629.925-1610.05j,512.366-1483.27j,441.687-1396.92j,464.252-1508.33j,418.844-1442.98j,393.644-1411.79j,370.133-1374.82j,331.963-1279.52j,309.005-1203.83j,288.072-1141.0j,291.07-1155.55j,253.04-1026.77j,248.33-1011.13j,240.753-972.556j,224.877-910.2j,229.819-921.272j,236.637-941.773j
65430251,1468.0-692.26j,1644.36-1164.99j,1209.02-1465.82j,1087.17-1650.65j,823.377-1611.23j,628.927-1497.93j,622.408-1598.41j,506.497-1472.06j,436.822-1386.09j,459.206-1496.58j,414.442-1431.55j,389.613-1400.48j,366.439-1363.69j,328.752-1268.98j,306.079-1193.09j,285.402-1130.75j,288.405-1144.93j,250.797-1017.29j,246.16-1001.65j,238.687-963.059j,222.986-901.149j,227.909-911.841j,234.689-931.924j
65929474.83,1460.5-698.648j,1631.26-1169.03j,1195.21-1461.62j,1073.91-1642.83j,813.143-1601.18j,621.292-1487.41j,614.992-1586.84j,500.705-1460.93j,432.018-1375.32j,454.224-1484.91j,410.094-1420.2j,385.631-1389.25j,362.788-1352.63j,325.577-1258.52j,303.186-1182.42j,282.761-1120.57j,285.768-1134.38j,248.577-1007.87j,244.012-992.226j,236.643-953.614j,221.115-892.146j,226.019-902.459j,232.762-922.123j
66432507.66,1452.91-704.942j,1618.13-1172.91j,1181.51-1457.3j,1060.8-1634.96j,803.042-1591.14j,613.759-1476.93j,607.675-1575.33j,494.989-1449.86j,427.276-1364.63j,449.305-1473.31j,405.799-1408.92j,381.696-1378.09j,359.179-1341.64j,322.438-1248.12j,300.325-1171.82j,280.148-1110.46j,283.16-1123.89j,246.381-998.503j,241.887-982.854j,234.621-944.219j,219.262-883.191j,224.148-893.123j,230.855-912.369j
66939378.57,1445.23-711.139j,1604.98-1176.61j,1167.94-1452.88j,1047.83-1627.03j,793.071-1581.11j,606.327-1466.5j,600.455-1563.87j,489.347-1438.86j,422.594-1354.0j,444.448-1461.79j,401.556-1397.72j,377.807-1367.01j,355.611-1330.73j,319.334-1237.8j,297.496-1161.28j,277.564-1100.4j,280.581-1113.45j,244.207-989.19j,239.783-973.536j,232.62-934.876j,217.429-874.282j,222.298-883.833j,228.969-902.66j
67450116.84,1437.46-717.237j,1591.81-1180.14j,1154.47-1448.36j,1035.01-1619.06j,783.229-1571.1j,598.994-1456.12j,593.332-1552.47j,483.779-1427.92j,417.971-1343.44j,439.651-1450.34j,397.365-1386.59j,373.965-1356.0j,352.085-1319.89j,316.265-1227.54j,294.698-1150.81j,275.008-1090.41j,278.029-1103.08j,242.057-979.932j,237.702-964.271j,230.639-925.582j,215.616-865.419j,220.467-874.589j,227.103-892.997j
67964751.96,1429.6-723.237j,1578.62-1183.5j,1141.13-1443.73j,1022.33-1611.04j,773.514-1561.1j,591.759-1445.78j,586.303-1541.14j,478.283-1417.05j,413.407-1332.94j,434.914-1438.97j,393.225-1375.54j,370.168-1345.06j,348.6-1309.13j,313.23-1217.35j,291.932-1140.4j,272.479-1080.47j,275.505-1092.78j,239.928-970.727j,235.642-955.059j,228.68-916.337j,213.821-856.602j,218.655-865.389j,225.258-883.379j
68483313.68,1421.66-729.134j,1565.42-1186.69j,1127.9-1439.0j,1009.8-1602.98j,763.925-1551.13j,584.62-1435.49j,579.367-1529.86j,472.859-1406.24j,408.9-1322.52j,430.237-1427.67j,389.134-1364.56j,366.416-1334.2j,345.154-1298.43j,310.228-1207.23j,289.195-1130.05j,269.978-1070.6j,273.008-1082.53j,237.822-961.576j,233.604-945.899j,226.741-907.141j,212.045-847.829j,216.863-856.233j,223.432-873.805j
69005831.96,1413.64-734.929j,1552.21-1189.7j,1114.8-1434.18j,997.409-1594.88j,754.46-1541.17j,577.577-1425.25j,572.524-1518.64j,467.505-1395.51j,404.45-1312.16j,425.617-1416.44j,385.094-1353.65j,362.708-1323.4j,341.749-1287.81j,307.26-1197.18j,286.489-1119.77j,267.504-1060.78j,270.538-1072.34j,235.738-952.477j,231.586-936.79j,224.823-897.992j,210.287-839.101j,215.091-847.121j,221.627-864.273j
69532336.98,1405.53-740.62j,1538.98-1192.55j,1101.81-1429.26j,985.162-1586.74j,745.118-1531.24j,570.627-1415.06j,565.772-1507.48j,462.221-1384.83j,400.056-1301.86j,421.056-1405.29j,381.102-1342.81j,359.044-1312.68j,338.382-1277.25j,304.325-1187.19j,283.813-1109.54j,265.057-1051.03j,268.095-1062.21j,233.676-943.431j,229.59-927.732j,222.924-888.891j,208.548-830.416j,213.337-838.051j,219.841-854.785j
70062859.16,1397.35-746.205j,1525.76-1195.22j,1088.94-1424.26j,973.056-1578.56j,735.898-1521.32j,563.77-1404.91j,559.109-1496.38j,457.005-1374.22j,395.717-1291.63j,416.551-1394.21j,377.158-1332.05j,355.423-1302.04j,335.054-1266.77j,301.422-1177.27j,281.167-1099.38j,262.636-1041.33j,265.678-1052.13j,231.635-934.436j,227.615-918.724j,221.046-879.837j,206.828-821.774j,211.602-829.023j,218.075-845.337j
70597429.15,1389.09-751.684j,1512.53-1197.73j,1076.19-1419.16j,961.09-1570.35j,726.798-1511.43j,557.005-1394.81j,552.534-1485.34j,451.857-1363.68j,391.433-1281.47j,412.101-1383.2j,373.261-1321.35j,351.844-1291.46j,331.763-1256.36j,298.551-1167.41j,278.549-1089.28j,260.242-1031.69j,263.287-1042.12j,229.616-925.492j,225.66-909.765j,219.188-870.829j,205.126-813.174j,209.887-820.037j,216.329-835.931j
71136077.84,1380.75-757.054j,1499.31-1200.07j,1063.55-1413.99j,949.264-1562.11j,717.817-1501.56j,550.329-1384.76j,546.046-1474.37j,446.775-1353.19j,387.202-1271.37j,407.707-1372.26j,369.411-1310.73j,348.307-1280.95j,328.51-1246.02j,295.712-1157.62j,275.96-1079.24j,257.873-1022.1j,260.922-1032.16j,227.618-916.598j,223.725-900.856j,217.35-861.866j,203.442-804.616j,208.19-811.091j,214.602-826.565j
71678836.35,1372.35-762.314j,1486.09-1202.25j,1051.04-1408.72j,937.576-1553.84j,708.953-1491.71j,543.742-1374.76j,539.644-1463.45j,441.759-1342.78j,383.024-1261.34j,403.368-1361.39j,365.608-1300.18j,344.812-1270.51j,325.295-1235.74j,292.905-1147.89j,273.4-1069.26j,255.53-1012.58j,258.583-1022.25j,225.641-907.754j,221.811-891.995j,215.531-852.947j,201.775-796.099j,206.511-802.185j,212.895-817.238j
72225736.02,1363.87-767.464j,1472.88-1204.26j,1038.65-1403.38j,926.025-1545.54j,700.204-1481.89j,537.243-1364.81j,533.327-1452.59j,436.807-1332.42j,378.899-1251.37j,399.081-1350.6j,361.85-1289.69j,341.357-1260.14j,322.115-1225.53j,290.128-1138.23j,270.868-1059.34j,253.212-1003.1j,256.269-1012.41j,223.684-898.959j,219.917-883.182j,213.732-844.073j,200.127-787.622j,204.852-793.318j,211.208-807.949j
72776808.47,1355.33-772.502j,1459.68-1206.1j,1026.38-1397.96j,914.611-1537.21j,691.57-1472.1j,530.831-1354.91j,527.093-1441.78j,431.919-1322.13j,374.824-1241.47j,394.848-1339.87j,358.136-1279.28j,337.942-1249.84j,318.972-1215.39j,287.382-1128.63j,268.364-1049.47j,250.919-993.686j,253.98-1002.61j,221.748-890.213j,218.042-874.415j,211.952-835.242j,198.497-779.185j,203.21-784.489j,209.539-798.698j
73332085.52,1346.72-777.428j,1446.5-1207.79j,1014.22-1392.47j,903.333-1528.86j,683.049-1462.33j,524.503-1345.05j,520.942-1431.04j,427.094-1311.91j,370.801-1231.63j,390.667-1329.22j,354.467-1268.93j,334.567-1239.61j,315.865-1205.32j,284.665-1119.09j,265.888-1039.67j,248.651-984.323j,251.716-992.874j,219.832-881.514j,216.187-865.696j,210.191-826.453j,196.884-770.787j,201.588-775.698j,207.89-789.485j
73891599.26,1338.05-782.239j,1433.33-1209.31j,1002.19-1386.9j,892.188-1520.49j,674.64-1452.59j,518.26-1335.25j,514.871-1420.36j,422.331-1301.75j,366.827-1221.85j,386.537-1318.63j,350.842-1258.66j,331.232-1229.45j,312.792-1195.32j,281.979-1109.62j,263.438-1029.92j,246.407-975.014j,249.476-983.189j,217.937-872.863j,214.352-857.022j,208.449-817.707j,195.288-762.427j,199.983-766.943j,206.26-780.307j
74455382.01,1329.31-786.936j,1420.18-1210.67j,990.273-1381.27j,881.177-1512.09j,666.341-1442.88j,512.099-1325.49j,508.88-1409.74j,417.628-1291.64j,362.903-1212.14j,382.457-1308.11j,347.26-1248.45j,327.934-1219.35j,309.754-1185.37j,279.321-1100.2j,261.016-1020.22j,244.188-965.758j,247.261-973.556j,216.061-864.259j,212.536-848.394j,206.726-809.002j,193.71-754.104j,198.396-758.225j,204.649-771.164j
75023466.35,1320.52-791.518j,1407.06-1211.87j,978.478-1375.56j,870.298-1503.68j,658.15-1433.2j,506.02-1315.79j,502.968-1399.18j,412.986-1281.61j,359.027-1202.48j,378.428-1297.66j,343.72-1238.3j,324.675-1209.32j,306.751-1175.5j,276.693-1090.85j,258.62-1010.58j,241.993-956.555j,245.07-963.975j,214.205-855.701j,210.739-839.81j,205.022-800.337j,192.15-745.819j,196.828-749.543j,203.056-762.057j
75595885.09,1311.68-795.983j,1393.96-1212.91j,966.802-1369.79j,859.55-1495.25j,650.068-1423.55j,500.022-1306.13j,497.134-1388.67j,408.403-1271.63j,355.199-1192.89j,374.447-1287.28j,340.222-1228.23j,321.454-1199.35j,303.781-1165.69j,274.094-1081.56j,256.25-1001.0j,239.821-947.403j,242.902-954.446j,212.369-847.188j,208.962-831.27j,203.336-791.713j,190.607-737.57j,195.278-740.895j,201.483-752.982j
76172671.31,1302.78-800.331j,1380.89-1213.8j,955.245-1363.96j,848.931-1486.81j,642.091-1413.93j,494.103-1296.53j,491.377-1378.23j,403.879-1261.72j,351.418-1183.37j,370.515-1276.97j,336.765-1218.22j,318.269-1189.45j,300.844-1155.94j,271.522-1072.33j,253.907-991.473j,237.673-938.303j,240.758-944.967j,210.552-838.721j,207.203-822.774j,201.669-783.128j,189.08-729.357j,193.745-732.281j,199.929-743.941j
76753858.33,1293.83-804.561j,1367.85-1214.53j,943.807-1358.07j,838.442-1478.36j,634.219-1404.34j,488.262-1286.97j,485.694-1367.84j,399.412-1251.86j,347.684-1173.9j,366.631-1266.72j,333.349-1208.27j,315.121-1179.62j,297.941-1146.26j,268.979-1063.15j,251.589-981.998j,235.547-929.254j,238.638-935.539j,208.755-830.297j,205.462-814.321j,200.021-774.582j,187.571-721.179j,192.231-723.7j,198.394-734.932j
77339479.73,1284.83-808.673j,1354.85-1215.11j,932.487-1352.12j,828.08-1469.89j,626.451-1394.78j,482.499-1277.46j,480.087-1357.52j,395.002-1242.07j,343.996-1164.49j,362.795-1256.54j,329.973-1198.39j,312.01-1169.85j,295.07-1136.64j,266.463-1054.04j,249.297-972.576j,233.445-920.255j,236.54-926.16j,206.976-821.918j,203.741-805.91j,198.39-766.074j,186.079-713.035j,190.734-715.152j,196.877-725.953j
77929569.34,1275.78-812.666j,1341.88-1215.54j,921.286-1346.11j,817.844-1461.41j,618.785-1385.25j,476.812-1268.0j,474.552-1347.25j,390.648-1232.34j,340.353-1155.15j,359.004-1246.43j,326.637-1188.58j,308.934-1160.14j,292.23-1127.09j,263.974-1044.98j,247.03-963.206j,231.366-911.306j,234.466-916.83j,205.216-813.582j,202.037-797.54j,196.778-757.603j,184.604-704.924j,189.256-706.635j,195.38-717.006j
78524161.25,1266.69-816.539j,1328.95-1215.81j,910.202-1340.05j,807.734-1452.93j,611.22-1375.76j,471.2-1258.6j,469.09-1337.04j,386.349-1222.67j,336.755-1145.86j,355.26-1236.38j,323.34-1178.83j,305.893-1150.5j,289.423-1117.59j,261.513-1035.99j,244.787-953.889j,229.309-902.406j,232.414-907.548j,203.475-805.288j,200.352-789.212j,195.184-749.168j,183.145-696.847j,187.795-698.149j,193.901-708.087j
79123289.81,1257.56-820.293j,1316.06-1215.94j,899.235-1333.94j,797.748-1444.43j,603.754-1366.3j,465.662-1249.24j,463.699-1326.89j,382.104-1213.06j,333.2-1136.63j,351.561-1226.4j,320.082-1169.14j,302.887-1140.92j,286.647-1108.16j,259.078-1027.05j,242.57-944.623j,227.274-893.554j,230.385-898.314j,201.753-797.037j,198.685-780.924j,193.608-740.77j,181.703-688.802j,186.351-689.693j,192.441-699.197j
79726989.65,1248.39-823.927j,1303.21-1215.93j,888.386-1327.77j,787.884-1435.94j,596.387-1356.88j,460.197-1239.93j,458.379-1316.8j,377.913-1203.51j,329.689-1127.47j,347.906-1216.48j,316.862-1159.51j,299.915-1131.4j,283.902-1098.79j,256.669-1018.16j,240.377-935.408j,225.262-884.749j,228.377-889.127j,200.049-788.827j,197.036-772.676j,192.05-732.407j,180.278-680.789j,184.926-681.267j,191.0-690.335j
80335295.63,1239.19-827.44j,1290.42-1215.77j,877.653-1321.56j,778.143-1427.44j,589.116-1347.49j,454.804-1230.67j,453.127-1306.77j,373.775-1194.02j,326.221-1118.36j,344.296-1206.63j,313.679-1149.95j,296.977-1121.95j,281.187-1089.48j,254.286-1009.34j,238.208-926.242j,223.271-875.992j,226.392-879.985j,198.363-780.657j,195.405-764.466j,190.509-724.078j,178.87-672.806j,183.518-672.869j,189.577-681.5j
80948242.9,1229.94-830.832j,1277.66-1215.46j,867.036-1315.31j,768.522-1418.93j,581.942-1338.13j,449.481-1221.46j,447.944-1296.79j,369.689-1184.59j,322.795-1109.31j,340.729-1196.84j,310.534-1140.45j,294.072-1112.55j,278.502-1080.23j,251.929-1000.57j,236.062-917.126j,221.302-867.282j,224.429-870.89j,196.696-772.528j,193.791-756.296j,188.987-715.783j,177.478-664.854j,182.127-664.499j,188.174-672.69j
81565866.87,1220.67-834.103j,1264.96-1215.02j,856.534-1309.01j,759.021-1410.43j,574.862-1328.81j,444.229-1212.31j,442.829-1286.88j,365.655-1175.22j,319.411-1100.32j,337.205-1187.11j,307.425-1131.02j,291.2-1103.22j,275.847-1071.04j,249.597-991.852j,233.941-908.059j,219.354-858.618j,222.488-861.839j,195.046-764.439j,192.196-748.163j,187.482-707.521j,176.103-656.931j,180.755-656.155j,186.789-663.906j
82188203.23,1211.37-837.254j,1252.32-1214.44j,846.148-1302.67j,749.637-1401.92j,567.875-1319.53j,439.046-1203.2j,437.779-1277.02j,361.671-1165.9j,316.068-1091.38j,333.723-1177.45j,304.352-1121.64j,288.361-1093.95j,273.221-1061.9j,247.29-983.192j,231.843-899.04j,217.427-849.999j,220.568-852.832j,193.415-756.388j,190.617-740.068j,185.994-699.292j,174.744-649.036j,179.4-647.838j,185.423-655.145j
82815287.93,1202.04-840.283j,1239.72-1213.72j,835.875-1296.29j,740.371-1393.42j,560.981-1310.28j,433.931-1194.14j,432.796-1267.22j,357.737-1156.65j,312.765-1082.51j,330.282-1167.84j,301.314-1112.33j,285.554-1084.73j,270.624-1052.83j,245.008-974.586j,229.768-890.069j,215.522-841.424j,218.669-843.869j,191.801-748.376j,189.056-732.009j,184.524-691.095j,173.401-641.17j,178.062-639.546j,184.076-646.408j
83447157.21,1192.69-843.191j,1227.18-1212.86j,825.717-1289.87j,731.221-1384.92j,554.177-1301.07j,428.883-1185.13j,427.876-1257.47j,353.852-1147.45j,309.502-1073.69j,326.883-1158.31j,298.312-1103.07j,282.778-1075.58j,268.056-1043.82j,242.75-966.034j,227.716-881.145j,213.637-832.894j,216.792-834.949j,190.205-740.402j,187.513-723.986j,183.072-682.928j,172.075-633.331j,176.743-631.278j,182.748-637.693j
84083847.55,1183.31-845.979j,1214.71-1211.87j,815.671-1283.42j,722.185-1376.43j,547.463-1291.9j,423.901-1176.17j,423.02-1247.78j,350.016-1138.31j,306.278-1064.92j,323.524-1148.83j,295.345-1093.88j,280.034-1066.49j,265.516-1034.86j,240.516-957.535j,225.686-872.267j,211.773-824.408j,214.936-826.071j,188.626-732.465j,185.986-715.999j,181.637-674.792j,170.766-625.519j,175.441-623.034j,181.439-628.999j
84725395.76,1173.92-848.645j,1202.29-1210.75j,805.739-1276.93j,713.263-1367.94j,540.838-1282.76j,418.984-1167.26j,418.227-1238.15j,346.228-1129.23j,303.094-1056.22j,320.205-1139.41j,292.411-1084.74j,277.32-1057.45j,263.004-1025.96j,238.306-949.089j,223.68-863.435j,209.929-815.964j,213.1-817.234j,187.064-724.565j,184.477-708.046j,180.219-666.685j,169.473-617.732j,174.156-614.812j,180.149-620.325j
85371838.89,1164.51-851.191j,1189.93-1209.5j,795.917-1270.41j,704.453-1359.46j,534.3-1273.66j,414.131-1158.4j,413.496-1228.58j,342.487-1120.2j,299.947-1047.56j,316.926-1130.06j,289.512-1075.66j,274.637-1048.47j,260.52-1017.11j,236.12-940.696j,221.695-854.648j,208.106-807.563j,211.285-808.439j,185.52-716.701j,182.984-700.128j,178.818-658.607j,168.196-609.97j,172.89-606.612j,178.878-611.67j
86023214.3,1155.08-853.616j,1177.64-1208.13j,786.207-1263.87j,695.754-1350.98j,527.848-1264.61j,409.342-1149.59j,408.826-1219.07j,338.792-1111.24j,296.839-1038.97j,313.686-1120.76j,286.646-1066.65j,271.985-1039.55j,258.062-1008.33j,233.957-932.354j,219.733-845.905j,206.302-799.203j,209.491-799.683j,183.993-708.872j,181.508-692.242j,177.435-650.556j,166.936-602.233j,171.641-598.433j,177.626-603.034j
86679559.61,1145.64-855.921j,1165.41-1206.63j,776.608-1257.29j,687.165-1342.52j,521.481-1255.59j,404.615-1140.82j,404.215-1209.61j,335.143-1102.32j,293.767-1030.43j,310.483-1111.53j,283.812-1057.69j,269.361-1030.69j,255.632-999.594j,231.817-924.064j,217.792-837.207j,204.519-790.885j,207.717-790.967j,182.483-701.077j,180.05-684.39j,176.069-642.534j,165.692-594.519j,170.41-590.274j,176.394-594.414j
87340912.74,1136.19-858.106j,1153.25-1205.01j,767.118-1250.68j,678.684-1334.06j,515.198-1246.6j,399.95-1132.11j,399.664-1200.2j,331.54-1093.47j,290.733-1021.94j,307.319-1102.35j,281.011-1048.78j,266.768-1021.88j,253.228-990.916j,229.7-915.825j,215.873-828.551j,202.755-782.607j,205.963-782.29j,180.989-693.317j,178.608-676.57j,174.721-634.537j,164.464-586.828j,169.197-582.134j,175.182-585.811j
88007311.91,1126.73-860.171j,1141.16-1203.26j,757.737-1244.05j,670.311-1325.61j,508.997-1237.66j,395.346-1123.45j,395.171-1190.85j,327.981-1084.67j,287.734-1013.51j,304.192-1093.23j,278.242-1039.94j,264.203-1013.13j,250.85-982.294j,227.606-907.636j,213.976-819.939j,201.011-774.37j,204.229-773.651j,179.513-685.591j,177.182-668.781j,173.389-626.566j,163.253-579.158j,168.002-574.012j,173.989-577.222j
